  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 20 12	30758.40	0.00	214.57	0.00	-18.81	-18.81	90.57
1980 12 21 12	30758.40	0.00	171.20	0.00	-19.19	-19.19	92.92
1980 12 22 12	30758.40	1.28	219.41	0.00	-16.85	-16.85	117.17
1980 12 23 12	30758.40	3.07	138.19	0.00	-9.79	-9.79	267.22
1980 12 24 12	30758.40	1.18	87.07	0.00	-5.24	-5.24	374.55
1980 12 25 12	30758.40	2.82	218.09	0.00	-18.43	-18.43	151.57
1980 12 26 12	30758.40	0.00	189.31	0.00	-23.21	-23.21	79.20
1980 12 27 12	30762.82	0.00	194.98	0.00	-11.87	-11.87	198.37
1980 12 28 12	30836.48	0.07	175.01	0.00	-11.15	-11.15	231.02
1980 12 29 12	30980.53	0.59	100.77	0.00	-1.90	-1.90	504.12
1980 12 30 12	31068.06	0.42	167.80	0.00	-3.02	-3.02	451.04
1980 12 31 12	31084.85	0.00	178.54	0.00	-13.93	-13.93	150.61
1981 01 01 12	31101.64	0.00	226.19	0.00	-14.82	-14.82	146.40
1981 01 02 12	31104.00	6.70	171.71	0.00	-8.70	-8.70	295.92
1981 01 03 12	31104.00	1.41	243.22	0.00	-21.91	-21.91	91.79
1981 01 04 12	31104.00	0.07	208.21	0.00	-27.73	-27.73	43.54
1981 01 05 12	31253.93	0.09	173.66	0.00	-22.17	-22.17	86.39
1981 01 06 12	31413.66	1.16	123.36	0.00	-17.29	-17.29	138.60
1981 01 07 12	31449.60	8.87	158.95	0.00	-6.09	-6.09	382.25
1981 01 08 12	31449.60	0.38	162.53	0.00	-13.14	-13.14	180.97
1981 01 09 12	31454.02	0.26	192.57	0.00	-18.30	-18.30	114.76
1981 01 10 12	31671.73	0.77	169.20	0.00	-13.72	-13.72	182.63
1981 01 11 12	31795.20	1.12	77.68	0.00	-16.94	-16.94	131.04
1981 01 12 12	31795.20	0.30	243.28	0.00	-21.20	-21.20	83.63
1981 01 13 12	31799.62	1.61	211.66	0.00	-19.01	-19.01	115.85
1981 01 14 12	32065.22	0.19	260.91	0.00	-15.79	-15.79	145.23
1981 01 15 12	32140.80	0.40	252.19	0.00	-13.96	-13.96	157.60
1981 01 16 12	32140.80	0.00	184.44	0.00	-14.42	-14.42	161.77
1981 01 17 12	32362.93	0.00	142.37	0.00	-11.63	-11.63	212.29
1981 01 18 12	32486.40	0.00	229.93	0.00	-15.28	-15.28	159.11
1981 01 19 12	32486.40	0.00	258.57	0.00	-9.64	-9.64	256.69
1981 01 20 12	32708.53	0.00	275.21	0.00	-12.96	-12.96	186.80
1981 01 21 12	32832.00	0.22	251.62	0.00	-15.65	-15.65	153.52
1981 01 22 12	32832.00	2.50	159.45	0.00	-10.13	-10.13	261.03
1981 01 23 12	33102.02	1.06	123.13	0.00	-6.94	-6.94	334.09
1981 01 24 12	33177.60	0.00	129.36	0.00	-7.79	-7.79	307.50
1981 01 25 12	33182.02	0.00	240.22	0.00	-8.23	-8.23	267.16
1981 01 26 12	33523.20	0.00	194.00	0.00	-4.88	-4.88	391.49
1981 01 27 12	33523.20	0.00	160.44	0.00	-1.35	-1.35	489.62
1981 01 28 12	33745.33	0.00	237.95	0.00	-5.27	-5.27	313.85
1981 01 29 12	33868.80	0.00	191.81	0.00	-12.15	-12.15	185.55
1981 01 30 12	33873.22	0.00	212.46	0.00	-13.54	-13.54	165.03
1981 01 31 12	34214.40	0.00	287.86	0.00	-14.31	-14.31	170.12
1981 02 01 12	34214.40	1.10	319.43	0.00	-9.85	-9.85	220.63
1981 02 02 12	34557.64	30.47	98.06	0.00	0.06	0.06	608.28
1981 02 03 12	34560.00	3.79	202.30	0.00	-4.33	-4.33	359.73
1981 02 04 12	34830.02	0.01	237.45	0.00	-14.11	-14.11	124.64
1981 02 05 12	34905.60	0.02	172.65	0.00	-12.64	-12.64	159.42
1981 02 06 12	35055.53	0.00	290.59	0.00	-12.26	-12.26	192.59
1981 02 07 12	35251.20	0.28	222.55	0.00	-6.17	-6.17	321.49
1981 02 08 12	35329.27	9.30	163.54	0.00	-4.30	-4.30	418.85
1981 02 09 12	35596.80	5.08	212.64	0.00	-2.98	-2.98	439.81
1981 02 10 12	35601.22	0.00	336.67	0.00	-6.76	-6.76	289.89
1981 02 11 12	35942.40	18.14	100.16	0.00	-1.48	-1.48	528.84
1981 02 12 12	35942.40	12.47	273.74	0.00	-4.03	-4.03	445.63
1981 02 13 12	36288.00	0.00	315.80	0.00	-14.43	-14.43	126.80
1981 02 14 12	36288.00	0.06	211.64	0.00	-9.47	-9.47	242.15
1981 02 15 12	36633.60	0.00	254.18	0.00	-9.97	-9.97	221.63
1981 02 16 12	36633.60	0.00	279.64	0.00	-3.94	-3.94	399.33
1981 02 17 12	36979.20	0.06	298.29	0.00	0.87	0.87	559.24
1981 02 18 12	36983.62	0.00	208.68	0.00	2.09	2.09	618.59
1981 02 19 12	37324.80	0.00	311.32	0.00	3.01	3.01	613.62
1981 02 20 12	37402.88	5.43	151.83	0.00	2.97	2.97	706.62
1981 02 21 12	37670.40	9.75	133.59	0.00	3.86	3.86	723.35
1981 02 22 12	37820.33	0.12	371.07	0.00	3.33	3.33	657.91
1981 02 23 12	38016.00	0.00	391.17	0.00	0.96	0.96	485.19
1981 02 24 12	38325.66	0.09	344.91	0.00	0.76	0.76	500.04
1981 02 25 12	38361.60	0.76	239.03	0.00	0.06	0.06	550.62
1981 02 26 12	38707.20	5.41	116.46	0.00	-0.42	-0.42	548.21
1981 02 27 12	38707.20	0.92	237.52	0.00	0.46	0.46	544.80
1981 02 28 12	39052.80	1.59	383.74	0.00	-0.93	-0.93	411.12
1981 03 01 12	39052.80	4.14	193.87	0.00	-0.09	-0.09	539.65
1981 03 02 12	39398.40	0.00	273.40	0.00	-1.60	-1.60	438.57
1981 03 03 12	39398.40	0.55	198.97	0.00	-2.68	-2.68	389.25
1981 03 04 12	39744.00	0.00	461.97	0.00	-7.57	-7.57	247.01
1981 03 05 12	39748.42	0.00	461.63	0.00	-6.69	-6.69	285.50
1981 03 06 12	40089.60	2.54	108.68	0.00	-1.79	-1.79	498.58
1981 03 07 12	40435.20	0.85	135.38	0.00	-0.46	-0.46	532.36
1981 03 08 12	40435.20	0.00	404.90	0.00	-2.08	-2.08	436.21
1981 03 09 12	40780.80	0.00	216.09	0.00	-1.16	-1.16	456.11
1981 03 10 12	40780.80	0.65	229.78	0.00	-0.85	-0.85	437.03
1981 03 11 12	41126.40	0.21	226.10	0.00	-2.27	-2.27	361.43
1981 03 12 12	41126.40	0.00	208.69	0.00	-2.47	-2.47	350.62
1981 03 13 12	41472.00	1.20	167.25	0.00	-0.88	-0.88	461.43
1981 03 14 12	41550.07	0.94	201.74	0.00	-1.51	-1.51	441.10
1981 03 15 12	41817.60	0.04	498.98	0.00	-8.53	-8.53	236.87
1981 03 16 12	42163.20	0.80	269.84	0.00	-3.69	-3.69	373.76
1981 03 17 12	42163.20	1.48	365.32	0.00	-9.05	-9.05	233.52
1981 03 18 12	42508.80	0.87	161.11	0.00	-9.91	-9.91	209.72
1981 03 19 12	42508.80	0.09	268.13	0.00	-7.07	-7.07	294.08
1981 03 20 12	42854.40	0.02	289.37	0.00	-2.39	-2.39	434.21
1981 03 21 12	42854.40	0.32	265.78	0.00	-0.91	-0.91	501.55
1981 03 22 12	43200.00	0.00	361.19	0.00	-1.16	-1.16	441.29
1981 03 23 12	43545.60	0.00	348.39	0.00	-0.14	-0.14	449.54
1981 03 24 12	43545.60	0.00	225.81	0.00	1.10	1.10	481.31
1981 03 25 12	43891.20	0.00	341.40	0.00	0.23	0.23	448.39
1981 03 26 12	43891.20	0.16	505.36	0.00	1.43	1.43	424.05
1981 03 27 12	44236.80	1.68	283.14	0.00	2.03	2.03	509.92
1981 03 28 12	44236.80	0.02	485.99	0.00	0.49	0.49	385.07
1981 03 29 12	44582.40	1.52	355.13	0.00	5.58	5.58	603.84
1981 03 30 12	44849.93	1.13	261.39	0.00	8.33	8.33	873.43
1981 03 31 12	44928.00	2.12	184.93	0.00	6.98	6.98	841.75
1981 04 01 12	45273.60	0.00	374.31	0.00	4.60	4.60	636.13
1981 04 02 12	45273.60	19.74	240.01	0.00	4.16	4.16	706.80
1981 04 03 12	45619.20	0.18	309.67	0.00	3.37	3.37	524.06
1981 04 04 12	45619.20	1.39	225.55	0.00	7.69	7.69	759.32
1981 04 05 12	45964.80	2.14	167.18	0.00	10.14	10.14	1109.52
1981 04 06 12	45964.80	2.27	241.88	0.00	6.12	6.12	772.33
1981 04 07 12	46310.40	0.01	542.10	0.00	1.48	1.48	360.04
1981 04 08 12	46577.93	0.15	446.23	0.00	7.45	7.45	510.41
1981 04 09 12	46656.00	1.15	204.32	0.00	10.13	10.13	840.02
1981 04 10 12	47001.60	2.26	471.35	0.00	7.14	7.14	633.91
1981 04 11 12	47001.60	0.67	239.01	0.00	6.91	6.91	619.09
1981 04 12 12	47347.20	0.00	493.05	0.00	3.52	3.52	486.40
1981 04 13 12	47347.20	3.18	472.05	0.00	0.62	0.62	363.66
1981 04 14 12	47692.80	7.25	303.12	0.00	0.81	0.81	458.07
1981 04 15 12	47692.80	1.48	560.76	0.00	-1.96	-1.96	352.85
1981 04 16 12	48038.40	0.09	214.83	0.00	-3.62	-3.62	254.52
1981 04 17 12	48074.34	1.31	412.41	0.00	4.72	4.72	601.71
1981 04 18 12	48384.00	8.66	276.56	0.00	7.34	7.34	883.58
1981 04 19 12	48579.67	0.00	571.17	0.00	3.48	3.48	513.72
1981 04 20 12	48729.60	1.29	132.91	0.00	1.95	1.95	442.45
1981 04 21 12	48997.12	0.17	524.03	0.00	-1.88	-1.88	297.46
1981 04 22 12	49075.20	0.00	582.05	0.00	-3.35	-3.35	237.88
1981 04 23 12	49416.38	0.23	534.25	0.00	2.50	2.50	438.95
1981 04 24 12	49420.80	9.11	128.44	0.00	3.33	3.33	693.22
1981 04 25 12	49766.40	2.65	323.39	0.00	4.31	4.31	684.21
1981 04 26 12	49766.40	0.00	283.12	0.00	6.47	6.47	674.18
1981 04 27 12	50112.00	0.00	352.53	0.00	7.84	7.84	668.04
1981 04 28 12	50112.00	0.00	271.86	0.00	8.23	8.23	680.09
1981 04 29 12	50457.60	9.43	179.06	0.00	5.54	5.54	727.59
1981 04 30 12	50457.60	4.22	344.77	0.00	8.24	8.24	869.02
1981 05 01 12	50798.78	0.10	245.72	0.00	9.11	9.11	739.47
1981 05 02 12	50803.20	2.66	262.75	0.00	8.85	8.85	779.31
1981 05 03 12	51070.73	0.00	394.29	0.00	9.58	9.58	785.09
1981 05 04 12	51148.80	0.13	404.10	0.00	8.78	8.78	806.16
1981 05 05 12	51344.47	0.10	431.54	0.00	11.71	11.71	1114.81
1981 05 06 12	51494.40	0.49	443.86	0.00	14.05	14.05	1267.21
1981 05 07 12	51569.98	2.45	455.08	0.00	5.86	5.86	682.48
1981 05 08 12	51840.00	0.00	513.13	0.00	7.69	7.69	629.65
1981 05 09 12	51842.36	0.00	520.71	0.00	8.05	8.05	660.98
1981 05 10 12	52185.60	0.00	505.97	0.00	7.85	7.85	838.03
1981 05 11 12	52185.60	0.92	234.42	0.00	10.17	10.17	1085.44
1981 05 12 12	52526.78	6.73	258.72	0.00	11.26	11.26	1189.64
1981 05 13 12	52531.20	20.68	175.97	0.00	9.34	9.34	1018.25
1981 05 14 12	52654.67	0.13	220.11	0.00	8.22	8.22	813.04
1981 05 15 12	52876.80	0.41	470.35	0.00	13.08	13.08	1141.70
1981 05 16 12	52876.80	21.56	187.30	0.00	12.34	12.34	1306.31
1981 05 17 12	53217.98	8.28	412.75	0.00	9.17	9.17	937.71
1981 05 18 12	53222.40	0.38	286.16	0.00	2.74	2.74	492.75
1981 05 19 12	53297.98	0.00	393.47	0.00	4.63	4.63	563.04
1981 05 20 12	53568.00	0.00	434.08	0.00	8.42	8.42	708.57
1981 05 21 12	53568.00	0.16	407.50	0.00	11.10	11.10	780.91
1981 05 22 12	53691.47	0.34	209.80	0.00	9.66	9.66	874.98
1981 05 23 12	53913.60	0.00	436.68	0.00	10.36	10.36	837.31
1981 05 24 12	53913.60	0.72	505.04	0.00	12.00	12.00	870.88
1981 05 25 12	54037.07	2.53	342.96	0.00	17.13	17.13	1151.58
1981 05 26 12	54259.20	2.77	384.47	0.00	18.72	18.72	1523.93
1981 05 27 12	54259.20	6.71	373.30	0.00	19.42	19.42	1653.79
1981 05 28 12	54334.78	4.25	417.26	0.00	20.40	20.40	1945.09
1981 05 29 12	54600.38	3.34	320.58	0.00	18.50	18.50	1824.04
1981 05 30 12	54604.80	4.51	326.50	0.00	16.71	16.71	1723.45
1981 05 31 12	54604.80	25.52	287.14	0.00	16.82	16.82	1711.27
1981 06 01 12	54728.27	0.00	458.08	0.00	10.30	10.30	804.82
1981 06 02 12	54945.98	0.00	279.92	0.00	12.40	12.40	973.60
1981 06 03 12	54950.40	0.00	364.80	0.00	13.92	13.92	1305.00
1981 06 04 12	54950.40	7.89	285.04	0.00	15.57	15.57	1580.37
1981 06 05 12	54986.34	0.39	510.79	0.00	19.06	19.06	1714.29
1981 06 06 12	55146.07	14.35	290.02	0.00	17.66	17.66	1739.27
1981 06 07 12	55296.00	4.26	332.97	0.00	14.47	14.47	1309.34
1981 06 08 12	55296.00	0.00	462.24	0.00	10.87	10.87	961.24
1981 06 09 12	55296.00	8.76	261.59	0.00	14.00	14.00	1384.64
1981 06 10 12	55298.36	0.10	455.19	0.00	12.85	12.85	1091.66
1981 06 11 12	55331.94	4.25	384.86	0.00	13.00	13.00	1123.59
1981 06 12 12	55419.47	1.32	379.50	0.00	13.37	13.37	1132.09
1981 06 13 12	55563.53	0.11	397.39	0.00	16.70	16.70	1309.23
1981 06 14 12	55637.18	0.00	410.12	0.00	16.81	16.81	1493.57
1981 06 15 12	55641.60	1.92	184.77	0.00	14.28	14.28	1500.83
1981 06 16 12	55641.60	8.09	308.78	0.00	17.67	17.67	1934.43
1981 06 17 12	55641.60	0.34	334.28	0.00	22.68	22.68	2236.44
1981 06 18 12	55641.60	0.00	496.79	0.00	17.40	17.40	1480.46
1981 06 19 12	55641.60	0.00	481.87	0.00	18.66	18.66	1760.68
1981 06 20 12	55641.60	7.21	270.35	0.00	18.36	18.36	1823.44
1981 06 21 12	55641.60	19.03	324.69	0.00	17.65	17.65	1748.81
1981 06 22 12	55641.60	20.15	219.38	0.00	16.37	16.37	1762.40
1981 06 23 12	55641.60	11.19	460.23	0.00	16.59	16.59	1503.21
1981 06 24 12	55641.60	0.00	309.00	0.00	13.21	13.21	1103.64
1981 06 25 12	55641.60	5.56	313.24	0.00	15.91	15.91	1541.11
1981 06 26 12	55641.60	11.46	354.01	0.00	17.26	17.26	1635.71
1981 06 27 12	55641.60	0.00	524.95	0.00	15.19	15.19	1247.97
1981 06 28 12	55637.18	0.00	520.16	0.00	17.29	17.29	1307.18
1981 06 29 12	55563.53	0.00	512.63	0.00	19.77	19.77	1501.06
1981 06 30 12	55491.67	0.00	515.91	0.00	16.69	16.69	1483.04
1981 07 01 12	55371.58	0.00	440.91	0.00	18.59	18.59	1842.82
1981 07 02 12	55331.94	0.00	454.59	0.00	21.01	21.01	2083.19
1981 07 03 12	55296.00	0.00	440.64	0.00	21.07	21.07	2097.83
1981 07 04 12	55296.00	1.45	347.36	0.00	20.88	20.88	2108.76
1981 07 05 12	55296.00	11.65	203.31	0.00	20.08	20.08	2133.21
1981 07 06 12	55217.93	6.83	241.98	0.00	19.18	19.18	2027.83
1981 07 07 12	55073.87	1.02	456.94	0.00	21.77	21.77	1978.53
1981 07 08 12	54952.76	0.95	415.70	0.00	20.13	20.13	1827.86
1981 07 09 12	54950.40	2.37	361.88	0.00	21.88	21.88	2235.52
1981 07 10 12	54950.40	0.66	486.77	0.00	21.63	21.63	1905.27
1981 07 11 12	54872.32	1.35	462.01	0.00	19.44	19.44	1564.12
1981 07 12 12	54640.74	0.01	422.78	0.00	17.42	17.42	1472.11
1981 07 13 12	54604.80	17.50	287.36	0.00	16.95	16.95	1667.73
1981 07 14 12	54604.80	6.63	293.49	0.00	17.03	17.03	1622.15
1981 07 15 12	54454.87	0.88	454.18	0.00	15.75	15.75	1375.42
1981 07 16 12	54261.56	0.00	414.82	0.00	16.79	16.79	1343.84
1981 07 17 12	54259.20	0.00	381.17	0.00	18.70	18.70	1441.35
1981 07 18 12	54181.12	6.18	380.91	0.00	19.81	19.81	1651.46
1981 07 19 12	53949.54	1.67	252.56	0.00	19.34	19.34	1908.75
1981 07 20 12	53913.60	0.58	349.89	0.00	18.75	18.75	1924.23
1981 07 21 12	53909.18	9.37	217.08	0.00	18.58	18.58	2008.39
1981 07 22 12	53570.36	0.17	356.47	0.00	18.61	18.61	1692.47
1981 07 23 12	53568.00	0.00	408.64	0.00	15.12	15.12	1246.78
1981 07 24 12	53489.93	0.00	481.25	0.00	16.28	16.28	1257.66
1981 07 25 12	53222.40	0.00	451.35	0.00	17.93	17.93	1411.36
1981 07 26 12	53222.40	0.00	369.98	0.00	17.02	17.02	1655.37
1981 07 27 12	53000.27	14.72	380.76	0.00	18.06	18.06	1720.02
1981 07 28 12	52876.80	0.00	402.54	0.00	13.65	13.65	1197.52
1981 07 29 12	52872.38	24.51	130.17	0.00	13.01	13.01	1389.46
1981 07 30 12	52531.20	4.37	326.29	0.00	14.26	14.26	1356.44
1981 07 31 12	52531.20	0.00	470.45	0.00	19.28	19.28	1607.79
1981 08 01 12	52261.18	0.00	476.82	0.00	20.98	20.98	1783.02
1981 08 02 12	52185.60	0.11	435.14	0.00	21.25	21.25	1846.11
1981 08 03 12	52035.67	2.05	386.62	0.00	21.42	21.42	1946.81
1981 08 04 12	51840.00	3.48	288.94	0.00	21.09	21.09	2092.60
1981 08 05 12	51840.00	3.58	302.16	0.00	20.26	20.26	2007.86
1981 08 06 12	51494.40	4.64	114.26	0.00	15.97	15.97	1716.99
1981 08 07 12	51494.40	1.63	206.42	0.00	16.17	16.17	1702.48
1981 08 08 12	51148.80	0.00	367.77	0.00	17.16	17.16	1670.26
1981 08 09 12	51148.80	0.00	279.66	0.00	17.23	17.23	1774.00
1981 08 10 12	50805.56	0.57	375.33	0.00	19.34	19.34	1933.55
1981 08 11 12	50803.20	0.07	395.77	0.00	21.00	21.00	2019.19
1981 08 12 12	50493.54	0.22	424.16	0.00	20.72	20.72	2001.15
1981 08 13 12	50457.60	0.05	383.18	0.00	19.34	19.34	1686.78
1981 08 14 12	50147.94	0.00	468.54	0.00	11.88	11.88	1051.91
1981 08 15 12	50112.00	7.03	226.29	0.00	13.36	13.36	1294.26
1981 08 16 12	49802.34	35.07	323.26	0.00	18.88	18.88	1949.87
1981 08 17 12	49766.40	14.10	259.79	0.00	14.51	14.51	1511.54
1981 08 18 12	49423.16	0.94	486.80	0.00	14.62	14.62	1262.04
1981 08 19 12	49420.80	0.00	458.43	0.00	15.17	15.17	1200.57
1981 08 20 12	49075.20	0.00	425.41	0.00	18.97	18.97	1410.92
1981 08 21 12	49075.20	0.00	438.82	0.00	18.10	18.10	1544.09
1981 08 22 12	48729.60	0.00	458.36	0.00	20.88	20.88	1777.28
1981 08 23 12	48729.60	2.10	304.63	0.00	20.12	20.12	1837.59
1981 08 24 12	48384.00	0.53	286.08	0.00	18.79	18.79	1670.01
1981 08 25 12	48384.00	0.70	363.20	0.00	14.00	14.00	1250.66
1981 08 26 12	48038.40	0.05	475.07	0.00	13.69	13.69	1086.35
1981 08 27 12	48038.40	1.14	275.42	0.00	15.32	15.32	1316.97
1981 08 28 12	47692.80	0.00	447.53	0.00	14.13	14.13	1102.81
1981 08 29 12	47688.38	0.00	436.87	0.00	16.34	16.34	1267.95
1981 08 30 12	47347.20	0.00	320.99	0.00	17.18	17.18	1593.47
1981 08 31 12	47077.18	0.00	407.98	0.00	16.71	16.71	1631.63
1981 09 01 12	47001.60	0.00	321.34	0.00	16.14	16.14	1582.89
1981 09 02 12	46656.00	0.00	432.92	0.00	17.40	17.40	1657.96
1981 09 03 12	46656.00	0.00	359.94	0.00	16.91	16.91	1509.98
1981 09 04 12	46310.40	0.00	435.54	0.00	16.45	16.45	1447.62
1981 09 05 12	46310.40	0.00	444.76	0.00	17.49	17.49	1488.08
1981 09 06 12	45964.80	0.00	442.30	0.00	16.11	16.11	1387.24
1981 09 07 12	45964.80	0.04	425.81	0.00	16.72	16.72	1390.32
1981 09 08 12	45619.20	0.07	338.73	0.00	15.84	15.84	1506.10
1981 09 09 12	45349.18	36.33	267.75	0.00	14.25	14.25	1455.54
1981 09 10 12	45273.60	0.49	363.59	0.00	9.30	9.30	907.06
1981 09 11 12	44928.00	2.30	236.69	0.00	12.01	12.01	1253.19
1981 09 12 12	44928.00	0.24	337.01	0.00	15.31	15.31	1470.07
1981 09 13 12	44582.40	0.00	395.38	0.00	15.52	15.52	1339.24
1981 09 14 12	44582.40	1.24	299.07	0.00	16.25	16.25	1373.10
1981 09 15 12	44236.80	0.54	381.79	0.00	16.16	16.16	1351.84
1981 09 16 12	44236.80	0.20	261.02	0.00	14.19	14.19	1217.54
1981 09 17 12	43891.20	0.41	321.61	0.00	12.00	12.00	1003.32
1981 09 18 12	43545.60	0.24	246.46	0.00	12.81	12.81	1132.97
1981 09 19 12	43545.60	7.97	104.93	0.00	11.49	11.49	1252.94
1981 09 20 12	43200.00	3.67	294.95	0.00	11.14	11.14	1078.49
1981 09 21 12	43200.00	2.42	311.82	0.00	7.74	7.74	824.54
1981 09 22 12	42854.40	28.15	123.28	0.00	7.05	7.05	909.38
1981 09 23 12	42854.40	63.21	119.21	0.00	8.70	8.70	1077.02
1981 09 24 12	42508.80	32.05	100.41	0.00	5.49	5.49	851.79
1981 09 25 12	42163.20	4.47	394.61	0.00	9.99	9.99	969.18
1981 09 26 12	42163.20	0.00	382.45	0.00	9.89	9.89	934.76
1981 09 27 12	41817.60	5.11	193.38	0.00	11.48	11.48	1196.94
1981 09 28 12	41817.60	11.34	272.83	0.00	13.75	13.75	1298.07
1981 09 29 12	41472.00	0.25	193.15	0.00	4.29	4.29	610.73
1981 09 30 12	41472.00	0.00	241.35	0.00	2.45	2.45	547.28
1981 10 01 12	41126.40	0.00	369.85	0.00	4.94	4.94	640.05
1981 10 02 12	41050.82	1.66	232.89	0.00	8.27	8.27	950.90
1981 10 03 12	40780.80	2.78	156.95	0.00	7.72	7.72	944.77
1981 10 04 12	40435.20	0.12	113.20	0.00	5.92	5.92	751.04
1981 10 05 12	40435.20	0.89	211.33	0.00	6.43	6.43	768.14
1981 10 06 12	40089.60	0.92	348.45	0.00	7.01	7.01	753.35
1981 10 07 12	40089.60	11.88	221.09	0.00	7.95	7.95	949.39
1981 10 08 12	39744.00	1.79	143.66	0.00	6.28	6.28	827.92
1981 10 09 12	39744.00	0.04	114.94	0.00	5.17	5.17	702.81
1981 10 10 12	39398.40	0.03	206.19	0.00	4.34	4.34	637.95
1981 10 11 12	39322.82	0.00	239.47	0.00	3.57	3.57	590.01
1981 10 12 12	39052.80	0.00	286.82	0.00	4.72	4.72	626.69
1981 10 13 12	38711.62	0.00	350.46	0.00	5.54	5.54	613.19
1981 10 14 12	38707.20	0.00	349.30	0.00	7.67	7.67	669.56
1981 10 15 12	38361.60	0.00	341.03	0.00	7.00	7.00	747.74
1981 10 16 12	38361.60	0.86	211.97	0.00	6.83	6.83	849.34
1981 10 17 12	38016.00	5.63	244.65	0.00	6.44	6.44	746.56
1981 10 18 12	38016.00	3.00	263.52	0.00	4.81	4.81	645.14
1981 10 19 12	37670.40	33.83	274.95	0.00	9.66	9.66	1034.62
1981 10 20 12	37670.40	0.33	215.84	0.00	3.59	3.59	577.50
1981 10 21 12	37324.80	0.00	229.89	0.00	6.66	6.66	727.38
1981 10 22 12	37324.80	15.04	130.47	0.00	7.70	7.70	873.17
1981 10 23 12	36979.20	14.58	157.21	0.00	10.47	10.47	1215.72
1981 10 24 12	36976.84	48.88	218.36	0.00	6.71	6.71	874.56
1981 10 25 12	36633.60	1.78	176.75	0.00	2.22	2.22	505.59
1981 10 26 12	36597.66	12.57	65.79	0.00	3.57	3.57	736.57
1981 10 27 12	36288.00	15.55	92.93	0.00	8.69	8.69	1063.13
1981 10 28 12	36252.06	19.24	100.58	0.00	10.05	10.05	1164.12
1981 10 29 12	35942.40	0.00	307.48	0.00	1.65	1.65	509.71
1981 10 30 12	35940.04	0.00	246.16	0.00	2.67	2.67	471.67
1981 10 31 12	35596.80	0.00	296.91	0.00	3.52	3.52	519.77
1981 11 01 12	35594.44	0.00	206.17	0.00	4.29	4.29	679.27
1981 11 02 12	35251.20	0.00	333.37	0.00	7.86	7.86	836.42
1981 11 03 12	35251.20	0.00	336.29	0.00	2.94	2.94	483.55
1981 11 04 12	34905.60	0.00	330.36	0.00	1.76	1.76	443.10
1981 11 05 12	34905.60	0.00	297.74	0.00	2.06	2.06	458.45
1981 11 06 12	34560.00	10.30	116.28	0.00	5.21	5.21	866.40
1981 11 07 12	34560.00	2.68	107.55	0.00	6.43	6.43	899.81
1981 11 08 12	34364.33	0.00	311.44	0.00	2.35	2.35	543.66
1981 11 09 12	34214.40	0.00	239.15	0.00	2.73	2.73	530.88
1981 11 10 12	34138.82	0.00	323.71	0.00	-1.92	-1.92	309.09
1981 11 11 12	33868.80	0.07	97.87	0.00	-0.67	-0.67	477.27
1981 11 12 12	33868.80	0.20	316.31	0.00	-1.68	-1.68	345.58
1981 11 13 12	33527.62	0.00	301.74	0.00	-2.29	-2.29	282.08
1981 11 14 12	33523.20	0.00	293.48	0.00	1.10	1.10	405.37
1981 11 15 12	33399.73	1.25	120.70	0.00	2.22	2.22	605.58
1981 11 16 12	33177.60	2.80	86.70	0.00	4.09	4.09	763.03
1981 11 17 12	33177.60	8.65	70.82	0.00	4.23	4.23	775.78
1981 11 18 12	32910.07	14.25	88.37	0.00	3.20	3.20	724.17
1981 11 19 12	32832.00	4.05	113.27	0.00	0.85	0.85	574.89
1981 11 20 12	32829.64	9.51	110.65	0.00	-0.46	-0.46	528.71
1981 11 21 12	32490.82	15.75	117.56	0.00	2.42	2.42	686.91
1981 11 22 12	32486.40	0.04	84.65	0.00	0.30	0.30	481.00
1981 11 23 12	32450.46	0.00	73.24	0.00	-2.07	-2.07	348.92
1981 11 24 12	32218.88	0.00	157.84	0.00	-3.20	-3.20	288.24
1981 11 25 12	32140.80	0.00	166.38	0.00	-2.23	-2.23	374.73
1981 11 26 12	32138.44	0.00	271.31	0.00	-1.30	-1.30	375.43
1981 11 27 12	31945.13	8.00	71.87	0.00	-1.93	-1.93	449.41
1981 11 28 12	31795.20	1.80	76.28	0.00	-0.29	-0.29	500.74
1981 11 29 12	31795.20	0.03	208.38	0.00	-2.46	-2.46	356.09
1981 11 30 12	31759.26	0.00	266.13	0.00	-5.49	-5.49	294.55
1981 12 01 12	31527.68	0.00	241.87	0.00	-4.93	-4.93	281.69
1981 12 02 12	31449.60	12.67	118.03	0.00	-0.38	-0.38	551.44
1981 12 03 12	31449.60	1.27	145.99	0.00	1.50	1.50	640.64
1981 12 04 12	31447.24	0.80	140.20	0.00	1.25	1.25	579.72
1981 12 05 12	31326.13	0.47	142.50	0.00	0.71	0.71	498.69
1981 12 06 12	31182.08	21.68	84.43	0.00	-0.36	-0.36	544.96
1981 12 07 12	31104.00	4.61	84.20	0.00	-0.72	-0.72	526.55
1981 12 08 12	31104.00	0.02	147.08	0.00	-1.45	-1.45	482.63
1981 12 09 12	31104.00	0.29	56.75	0.00	-2.28	-2.28	437.48
1981 12 10 12	31068.06	0.42	99.96	0.00	-4.29	-4.29	359.80
