  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 20 12	30791.50	0.00	221.63	0.00	-19.57	-19.57	90.93
1980 12 21 12	30791.50	0.00	182.10	0.00	-19.26	-19.26	93.55
1980 12 22 12	30791.50	0.55	229.19	0.00	-16.88	-16.88	120.90
1980 12 23 12	30853.70	1.98	147.13	0.00	-9.42	-9.42	266.33
1980 12 24 12	30853.70	0.79	94.86	0.00	-4.95	-4.95	364.05
1980 12 25 12	30915.85	1.81	226.58	0.00	-19.48	-19.48	136.53
1980 12 26 12	30986.74	0.35	186.34	0.00	-23.16	-23.16	80.08
1980 12 27 12	31053.54	0.02	214.03	0.00	-11.79	-11.79	191.18
1980 12 28 12	31094.79	0.01	177.29	0.00	-11.08	-11.08	223.06
1980 12 29 12	31104.00	0.15	103.42	0.00	-0.95	-0.95	513.76
1980 12 30 12	31104.00	0.07	191.40	0.00	-3.14	-3.14	434.91
1980 12 31 12	31104.00	0.00	213.52	0.00	-15.06	-15.06	144.40
1981 01 01 12	31104.00	0.00	224.24	0.00	-14.91	-14.91	154.66
1981 01 02 12	31109.08	6.68	178.73	0.00	-8.94	-8.94	279.62
1981 01 03 12	31199.30	0.74	248.23	0.00	-23.21	-23.21	75.37
1981 01 04 12	31332.34	0.00	209.34	0.00	-27.92	-27.92	42.16
1981 01 05 12	31448.96	0.60	196.80	0.00	-22.30	-22.30	83.66
1981 01 06 12	31449.60	1.06	110.85	0.00	-16.12	-16.12	142.95
1981 01 07 12	31449.60	7.30	157.38	0.00	-6.05	-6.05	360.84
1981 01 08 12	31544.90	0.19	199.30	0.00	-14.49	-14.49	155.84
1981 01 09 12	31744.74	0.10	178.80	0.00	-18.21	-18.21	112.59
1981 01 10 12	31795.20	0.76	168.13	0.00	-13.58	-13.58	172.86
1981 01 11 12	31795.20	0.60	98.49	0.00	-18.27	-18.27	112.64
1981 01 12 12	31828.31	0.13	251.44	0.00	-21.65	-21.65	79.56
1981 01 13 12	32090.34	0.29	221.59	0.00	-18.74	-18.74	110.23
1981 01 14 12	32140.80	0.00	261.34	0.00	-16.34	-16.34	135.24
1981 01 15 12	32140.80	0.00	251.02	0.00	-13.69	-13.69	154.60
1981 01 16 12	32298.25	0.00	159.85	0.00	-13.47	-13.47	162.81
1981 01 17 12	32486.40	0.41	156.32	0.00	-11.56	-11.56	206.86
1981 01 18 12	32486.40	0.00	216.76	0.00	-14.99	-14.99	154.65
1981 01 19 12	32643.85	0.08	262.91	0.00	-9.00	-9.00	260.45
1981 01 20 12	32832.00	0.00	275.88	0.00	-12.58	-12.58	189.49
1981 01 21 12	32832.00	0.19	265.04	0.00	-14.70	-14.70	156.49
1981 01 22 12	32989.45	1.50	140.21	0.00	-9.52	-9.52	252.37
1981 01 23 12	33177.60	0.36	130.85	0.00	-7.13	-7.13	314.27
1981 01 24 12	33177.60	0.00	134.23	0.00	-7.71	-7.71	295.47
1981 01 25 12	33472.74	0.00	245.85	0.00	-8.12	-8.12	261.53
1981 01 26 12	33523.20	0.00	197.33	0.00	-4.14	-4.14	381.13
1981 01 27 12	33556.31	0.00	164.06	0.00	-0.44	-0.44	491.62
1981 01 28 12	33868.80	0.00	245.09	0.00	-5.36	-5.36	306.08
1981 01 29 12	33868.80	0.00	142.09	0.00	-12.06	-12.06	179.27
1981 01 30 12	34163.94	0.00	230.27	0.00	-13.84	-13.84	155.20
1981 01 31 12	34214.40	0.00	273.86	0.00	-14.05	-14.05	164.76
1981 02 01 12	34309.70	0.79	317.67	0.00	-8.70	-8.70	205.19
1981 02 02 12	34560.00	22.05	104.20	0.00	0.55	0.55	603.22
1981 02 03 12	34565.08	1.77	189.05	0.00	-5.19	-5.19	324.79
1981 02 04 12	34905.60	0.02	227.90	0.00	-14.44	-14.44	122.63
1981 02 05 12	34905.60	0.00	164.96	0.00	-13.24	-13.24	148.65
1981 02 06 12	35250.56	0.00	287.26	0.00	-12.64	-12.64	181.25
1981 02 07 12	35251.20	0.32	223.73	0.00	-6.29	-6.29	305.51
1981 02 08 12	35587.59	9.34	166.94	0.00	-4.21	-4.21	407.84
1981 02 09 12	35596.80	5.60	211.20	0.00	-3.49	-3.49	410.60
1981 02 10 12	35891.94	0.00	327.80	0.00	-7.04	-7.04	275.37
1981 02 11 12	35942.40	20.67	102.47	0.00	-0.98	-0.98	535.31
1981 02 12 12	36170.73	14.20	273.63	0.00	-4.30	-4.30	434.07
1981 02 13 12	36288.00	0.00	309.63	0.00	-14.73	-14.73	124.99
1981 02 14 12	36516.34	0.02	196.15	0.00	-9.69	-9.69	225.03
1981 02 15 12	36633.60	0.00	215.18	0.00	-9.96	-9.96	211.75
1981 02 16 12	36861.94	0.00	281.61	0.00	-2.97	-2.97	376.24
1981 02 17 12	36979.20	0.11	312.35	0.00	2.16	2.16	567.38
1981 02 18 12	37274.34	0.00	220.82	0.00	3.36	3.36	646.85
1981 02 19 12	37324.80	0.00	298.94	0.00	4.35	4.35	639.17
1981 02 20 12	37661.19	7.85	133.95	0.00	4.65	4.65	771.06
1981 02 21 12	37670.40	14.36	114.50	0.00	4.90	4.90	767.84
1981 02 22 12	38015.36	0.29	361.11	0.00	4.41	4.41	697.78
1981 02 23 12	38016.00	0.08	386.03	0.00	2.04	2.04	475.51
1981 02 24 12	38361.60	2.15	220.40	0.00	1.40	1.40	534.24
1981 02 25 12	38361.60	2.74	175.26	0.00	0.50	0.50	563.18
1981 02 26 12	38707.20	4.99	106.30	0.00	-0.06	-0.06	540.89
1981 02 27 12	38707.20	0.75	277.37	0.00	0.48	0.48	509.25
1981 02 28 12	39052.80	1.25	371.26	0.00	-0.56	-0.56	362.72
1981 03 01 12	39052.80	3.29	216.51	0.00	-0.09	-0.09	517.44
1981 03 02 12	39398.40	0.00	258.80	0.00	-1.64	-1.64	404.25
1981 03 03 12	39431.50	0.19	200.36	0.00	-3.16	-3.16	322.27
1981 03 04 12	39744.00	0.00	457.90	0.00	-7.84	-7.84	199.68
1981 03 05 12	40039.14	0.00	456.79	0.00	-6.16	-6.16	241.85
1981 03 06 12	40089.60	2.50	109.92	0.00	-2.17	-2.17	464.01
1981 03 07 12	40435.20	1.34	107.09	0.00	-0.69	-0.69	508.66
1981 03 08 12	40435.20	0.00	417.02	0.00	-2.26	-2.26	417.42
1981 03 09 12	40780.80	0.00	206.99	0.00	-1.31	-1.31	431.97
1981 03 10 12	40780.80	0.42	225.48	0.00	-1.06	-1.06	401.19
1981 03 11 12	41126.40	0.03	214.99	0.00	-2.30	-2.30	314.01
1981 03 12 12	41126.40	0.00	197.64	0.00	-2.67	-2.67	297.21
1981 03 13 12	41472.00	0.98	172.87	0.00	-0.71	-0.71	428.38
1981 03 14 12	41808.39	0.32	232.43	0.00	-2.10	-2.10	381.21
1981 03 15 12	41817.60	0.02	490.80	0.00	-8.25	-8.25	208.47
1981 03 16 12	42163.20	0.12	261.94	0.00	-2.80	-2.80	361.76
1981 03 17 12	42163.20	0.12	399.25	0.00	-9.05	-9.05	190.63
1981 03 18 12	42508.80	0.22	242.44	0.00	-9.93	-9.93	178.69
1981 03 19 12	42508.80	0.10	267.39	0.00	-7.70	-7.70	263.99
1981 03 20 12	42854.40	0.48	274.49	0.00	-3.13	-3.13	391.27
1981 03 21 12	42854.40	1.17	269.70	0.00	-1.18	-1.18	475.74
1981 03 22 12	43200.00	0.00	382.26	0.00	-1.54	-1.54	415.09
1981 03 23 12	43545.60	0.00	371.71	0.00	-0.59	-0.59	422.07
1981 03 24 12	43545.60	0.00	220.10	0.00	0.99	0.99	473.00
1981 03 25 12	43891.20	0.00	327.64	0.00	0.30	0.30	445.40
1981 03 26 12	43891.20	0.23	500.43	0.00	1.56	1.56	411.65
1981 03 27 12	44236.80	4.32	277.52	0.00	2.47	2.47	508.06
1981 03 28 12	44236.80	0.03	479.19	0.00	0.85	0.85	365.62
1981 03 29 12	44582.40	0.43	353.42	0.00	6.49	6.49	585.14
1981 03 30 12	44591.61	0.58	271.87	0.00	9.95	9.95	934.93
1981 03 31 12	44928.00	1.23	206.68	0.00	8.30	8.30	904.29
1981 04 01 12	45273.60	0.05	384.12	0.00	5.17	5.17	656.87
1981 04 02 12	45273.60	17.45	262.76	0.00	4.77	4.77	717.73
1981 04 03 12	45619.20	0.14	326.90	0.00	4.16	4.16	525.52
1981 04 04 12	45619.20	1.52	210.41	0.00	9.78	9.78	787.77
1981 04 05 12	45964.80	2.32	157.62	0.00	12.07	12.07	1208.26
1981 04 06 12	45964.80	2.53	252.01	0.00	5.90	5.90	754.36
1981 04 07 12	46310.40	0.00	535.22	0.00	1.40	1.40	338.91
1981 04 08 12	46319.61	0.18	464.87	0.00	8.24	8.24	483.09
1981 04 09 12	46656.00	0.82	203.71	0.00	11.61	11.61	857.10
1981 04 10 12	46968.50	1.07	496.49	0.00	7.59	7.59	618.05
1981 04 11 12	47001.60	0.81	252.30	0.00	8.12	8.12	618.20
1981 04 12 12	47347.20	0.00	511.56	0.00	3.83	3.83	482.53
1981 04 13 12	47347.20	3.40	457.07	0.00	0.67	0.67	348.15
1981 04 14 12	47692.80	8.32	274.49	0.00	0.96	0.96	442.85
1981 04 15 12	47692.80	1.50	548.35	0.00	-2.35	-2.35	335.47
1981 04 16 12	48038.40	0.16	257.92	0.00	-2.99	-2.99	240.09
1981 04 17 12	48038.40	1.80	385.59	0.00	5.54	5.54	604.75
1981 04 18 12	48384.00	6.80	316.50	0.00	8.67	8.67	931.51
1981 04 19 12	48384.64	0.00	564.84	0.00	3.27	3.27	486.06
1981 04 20 12	48729.60	3.03	128.75	0.00	1.88	1.88	429.84
1981 04 21 12	48738.81	0.87	523.91	0.00	-2.53	-2.53	273.70
1981 04 22 12	49075.20	0.00	573.84	0.00	-3.44	-3.44	216.79
1981 04 23 12	49125.66	0.32	502.75	0.00	2.76	2.76	407.75
1981 04 24 12	49420.80	10.17	129.25	0.00	3.46	3.46	691.57
1981 04 25 12	49538.06	4.34	282.71	0.00	4.36	4.36	697.66
1981 04 26 12	49766.40	0.00	293.27	0.00	6.80	6.80	669.18
1981 04 27 12	49883.66	0.00	329.72	0.00	8.02	8.02	670.20
1981 04 28 12	50112.00	0.00	266.28	0.00	8.50	8.50	687.32
1981 04 29 12	50229.27	9.13	162.77	0.00	6.39	6.39	762.65
1981 04 30 12	50457.60	3.93	343.43	0.00	8.54	8.54	884.63
1981 05 01 12	50508.06	0.43	257.38	0.00	9.25	9.25	760.01
1981 05 02 12	50803.20	3.68	227.95	0.00	8.62	8.62	778.30
1981 05 03 12	50812.41	0.00	393.48	0.00	9.47	9.47	775.86
1981 05 04 12	51148.80	0.02	433.79	0.00	9.52	9.52	801.00
1981 05 05 12	51149.44	0.53	463.66	0.00	12.26	12.26	1147.86
1981 05 06 12	51494.40	0.36	433.41	0.00	14.20	14.20	1284.02
1981 05 07 12	51494.40	1.53	475.37	0.00	5.36	5.36	661.22
1981 05 08 12	51834.92	0.00	513.49	0.00	7.95	7.95	624.54
1981 05 09 12	51840.00	0.00	521.97	0.00	8.89	8.89	642.77
1981 05 10 12	52028.15	0.00	506.74	0.00	8.92	8.92	851.52
1981 05 11 12	52185.60	0.98	228.33	0.00	10.97	10.97	1164.99
1981 05 12 12	52236.06	6.74	285.71	0.00	12.50	12.50	1299.21
1981 05 13 12	52531.20	17.03	204.73	0.00	9.31	9.31	1027.12
1981 05 14 12	52531.20	0.57	236.37	0.00	8.41	8.41	818.17
1981 05 15 12	52843.69	0.72	460.72	0.00	13.62	13.62	1182.83
1981 05 16 12	52876.80	19.91	243.57	0.00	13.64	13.64	1406.21
1981 05 17 12	52927.26	6.80	444.92	0.00	9.21	9.21	934.59
1981 05 18 12	53222.40	0.19	298.76	0.00	2.56	2.56	474.28
1981 05 19 12	53222.40	0.00	464.71	0.00	4.78	4.78	544.81
1981 05 20 12	53410.55	0.00	465.57	0.00	8.79	8.79	694.64
1981 05 21 12	53568.00	0.23	387.64	0.00	11.55	11.55	764.31
1981 05 22 12	53568.00	0.93	243.39	0.00	10.74	10.74	917.08
1981 05 23 12	53756.15	0.07	458.77	0.00	10.87	10.87	852.49
1981 05 24 12	53913.60	0.38	522.14	0.00	12.78	12.78	846.48
1981 05 25 12	53913.60	2.75	311.91	0.00	17.81	17.81	1154.33
1981 05 26 12	54101.75	3.17	388.96	0.00	19.26	19.26	1561.86
1981 05 27 12	54259.20	5.16	374.74	0.00	19.43	19.43	1587.46
1981 05 28 12	54259.20	1.51	410.47	0.00	20.35	20.35	1858.72
1981 05 29 12	54309.66	2.90	307.33	0.00	18.33	18.33	1742.07
1981 05 30 12	54571.69	2.48	345.85	0.00	16.97	16.97	1691.42
1981 05 31 12	54604.80	17.47	293.83	0.00	16.70	16.70	1644.84
1981 06 01 12	54604.80	0.00	454.61	0.00	10.34	10.34	775.76
1981 06 02 12	54655.26	0.01	329.76	0.00	13.04	13.04	968.73
1981 06 03 12	54855.10	0.00	341.52	0.00	14.03	14.03	1283.84
1981 06 04 12	54950.40	24.73	291.66	0.00	15.94	15.94	1572.16
1981 06 05 12	54950.40	2.60	513.48	0.00	18.93	18.93	1666.15
1981 06 06 12	54951.04	13.88	298.23	0.00	17.66	17.66	1688.26
1981 06 07 12	55067.66	2.10	321.57	0.00	14.11	14.11	1224.38
1981 06 08 12	55200.70	0.00	472.00	0.00	10.70	10.70	940.25
1981 06 09 12	55290.92	9.84	258.42	0.00	14.12	14.12	1355.00
1981 06 10 12	55296.00	0.06	478.75	0.00	12.69	12.69	1049.30
1981 06 11 12	55296.00	3.68	379.89	0.00	12.73	12.73	1080.47
1981 06 12 12	55296.00	2.40	357.16	0.00	13.63	13.63	1121.57
1981 06 13 12	55305.21	1.30	424.16	0.00	16.32	16.32	1277.70
1981 06 14 12	55346.46	0.00	378.95	0.00	16.66	16.66	1448.18
1981 06 15 12	55413.27	2.95	201.59	0.00	14.86	14.86	1514.35
1981 06 16 12	55484.15	5.12	341.43	0.00	18.94	18.94	1986.67
1981 06 17 12	55546.30	0.29	347.24	0.00	22.66	22.66	2145.62
1981 06 18 12	55546.30	0.00	504.15	0.00	17.28	17.28	1454.09
1981 06 19 12	55608.50	0.00	493.46	0.00	18.80	18.80	1720.12
1981 06 20 12	55608.50	7.61	285.12	0.00	18.82	18.82	1787.72
1981 06 21 12	55608.50	14.53	329.94	0.00	17.39	17.39	1681.62
1981 06 22 12	55608.50	17.19	233.31	0.00	16.44	16.44	1708.89
1981 06 23 12	55608.50	12.11	457.95	0.00	16.09	16.09	1410.31
1981 06 24 12	55608.50	0.00	310.02	0.00	13.45	13.45	1069.24
1981 06 25 12	55546.30	3.53	335.98	0.00	16.23	16.23	1506.86
1981 06 26 12	55484.15	7.63	373.80	0.00	16.94	16.94	1538.55
1981 06 27 12	55413.27	0.22	520.87	0.00	14.67	14.67	1178.01
1981 06 28 12	55346.46	0.00	522.51	0.00	17.27	17.27	1254.33
1981 06 29 12	55305.21	0.00	515.09	0.00	19.76	19.76	1425.49
1981 06 30 12	55296.64	0.00	515.73	0.00	17.04	17.04	1453.44
1981 07 01 12	55296.00	0.00	448.02	0.00	18.78	18.78	1801.70
1981 07 02 12	55296.00	0.00	459.03	0.00	20.70	20.70	1993.40
1981 07 03 12	55296.00	0.02	418.54	0.00	20.66	20.66	2001.07
1981 07 04 12	55262.89	1.42	342.55	0.00	20.44	20.44	1999.42
1981 07 05 12	55138.55	12.75	187.19	0.00	19.56	19.56	2020.32
1981 07 06 12	54959.61	8.28	249.00	0.00	19.11	19.11	1988.15
1981 07 07 12	54950.40	2.02	446.18	0.00	21.75	21.75	1913.89
1981 07 08 12	54950.40	1.24	425.52	0.00	20.64	20.64	1792.82
1981 07 09 12	54945.32	10.39	363.63	0.00	22.83	22.83	2280.60
1981 07 10 12	54792.95	1.35	493.35	0.00	21.53	21.53	1811.44
1981 07 11 12	54614.01	0.37	466.43	0.00	19.50	19.50	1481.11
1981 07 12 12	54604.80	0.00	436.13	0.00	17.63	17.63	1426.73
1981 07 13 12	54604.80	25.23	282.36	0.00	17.19	17.19	1651.44
1981 07 14 12	54447.35	3.92	311.25	0.00	16.98	16.98	1538.88
1981 07 15 12	54259.84	0.21	472.11	0.00	15.96	15.96	1313.14
1981 07 16 12	54259.20	0.04	435.78	0.00	16.46	16.46	1258.37
1981 07 17 12	54226.09	0.05	373.02	0.00	18.59	18.59	1376.01
1981 07 18 12	53922.81	5.79	375.31	0.00	19.45	19.45	1532.58
1981 07 19 12	53913.60	1.07	282.70	0.00	19.35	19.35	1822.47
1981 07 20 12	53908.52	1.17	358.26	0.00	18.52	18.52	1861.79
1981 07 21 12	53618.46	12.31	261.66	0.00	18.95	18.95	1969.16
1981 07 22 12	53568.00	0.20	318.40	0.00	18.17	18.17	1634.51
1981 07 23 12	53562.92	0.12	405.35	0.00	15.12	15.12	1229.99
1981 07 24 12	53231.61	0.15	489.72	0.00	16.02	16.02	1212.13
1981 07 25 12	53222.40	0.00	462.46	0.00	17.59	17.59	1347.33
1981 07 26 12	53127.10	0.01	399.53	0.00	17.48	17.48	1662.46
1981 07 27 12	52876.80	15.28	395.02	0.00	18.08	18.08	1678.98
1981 07 28 12	52876.80	0.09	392.90	0.00	13.74	13.74	1188.88
1981 07 29 12	52581.66	31.76	147.96	0.00	12.64	12.64	1337.03
1981 07 30 12	52531.20	5.13	360.96	0.00	13.61	13.61	1265.55
1981 07 31 12	52498.09	0.00	476.82	0.00	18.83	18.83	1525.27
1981 08 01 12	52185.60	0.00	471.16	0.00	20.81	20.81	1714.49
1981 08 02 12	52185.60	1.11	396.60	0.00	21.00	21.00	1784.61
1981 08 03 12	51840.64	2.58	397.70	0.00	21.05	21.05	1845.77
1981 08 04 12	51840.00	10.49	304.76	0.00	20.67	20.67	1977.25
1981 08 05 12	51611.66	11.16	254.77	0.00	19.89	19.89	1927.41
1981 08 06 12	51494.40	8.76	132.39	0.00	15.79	15.79	1651.34
1981 08 07 12	51399.10	1.68	236.08	0.00	15.95	15.95	1623.35
1981 08 08 12	51148.80	0.20	325.19	0.00	16.49	16.49	1570.95
1981 08 09 12	51115.69	1.25	297.19	0.00	17.24	17.24	1746.31
1981 08 10 12	50803.20	0.73	384.62	0.00	19.00	19.00	1852.12
1981 08 11 12	50798.12	0.18	370.52	0.00	20.41	20.41	1908.80
1981 08 12 12	50457.60	0.22	445.97	0.00	20.42	20.42	1914.63
1981 08 13 12	50457.60	0.04	400.67	0.00	18.82	18.82	1600.37
1981 08 14 12	50112.00	0.00	484.68	0.00	11.97	11.97	1040.92
1981 08 15 12	50112.00	8.34	209.27	0.00	13.15	13.15	1249.29
1981 08 16 12	49766.40	35.15	338.02	0.00	18.55	18.55	1848.31
1981 08 17 12	49766.40	6.93	231.33	0.00	13.77	13.77	1394.72
1981 08 18 12	49420.80	0.15	489.18	0.00	14.40	14.40	1200.93
1981 08 19 12	49420.80	0.00	455.49	0.00	15.30	15.30	1187.06
1981 08 20 12	49075.20	0.08	416.28	0.00	18.56	18.56	1342.09
1981 08 21 12	49075.20	0.00	435.55	0.00	18.03	18.03	1479.19
1981 08 22 12	48729.60	0.00	450.22	0.00	20.66	20.66	1705.64
1981 08 23 12	48729.60	1.70	329.57	0.00	19.91	19.91	1746.97
1981 08 24 12	48384.00	0.77	333.37	0.00	18.68	18.68	1591.71
1981 08 25 12	48378.92	1.74	384.40	0.00	14.01	14.01	1237.79
1981 08 26 12	48038.40	0.00	478.23	0.00	13.58	13.58	1054.90
1981 08 27 12	47880.95	0.16	269.99	0.00	15.81	15.81	1318.84
1981 08 28 12	47692.80	0.00	452.45	0.00	14.10	14.10	1081.30
1981 08 29 12	47397.66	0.00	422.75	0.00	16.46	16.46	1256.75
1981 08 30 12	47347.20	0.01	320.08	0.00	17.23	17.23	1573.82
1981 08 31 12	47001.60	0.00	344.78	0.00	16.59	16.59	1578.77
1981 09 01 12	47001.60	0.00	273.80	0.00	16.00	16.00	1534.16
1981 09 02 12	46656.00	0.00	429.90	0.00	17.23	17.23	1615.74
1981 09 03 12	46656.00	0.00	332.16	0.00	16.67	16.67	1476.54
1981 09 04 12	46310.40	0.00	443.69	0.00	16.12	16.12	1422.66
1981 09 05 12	46310.40	0.00	446.97	0.00	17.12	17.12	1458.85
1981 09 06 12	45964.80	0.00	444.10	0.00	16.22	16.22	1354.89
1981 09 07 12	45931.69	0.03	427.21	0.00	16.45	16.45	1333.79
1981 09 08 12	45619.20	0.21	351.16	0.00	15.91	15.91	1493.96
1981 09 09 12	45273.60	39.38	258.96	0.00	13.88	13.88	1377.41
1981 09 10 12	45273.60	0.50	335.52	0.00	8.92	8.92	877.57
1981 09 11 12	44928.00	1.83	282.95	0.00	12.15	12.15	1236.64
1981 09 12 12	44928.00	0.11	329.48	0.00	14.86	14.86	1422.00
1981 09 13 12	44582.40	0.05	413.29	0.00	15.43	15.43	1303.04
1981 09 14 12	44582.40	0.68	306.49	0.00	16.88	16.88	1376.08
1981 09 15 12	44236.80	0.47	375.80	0.00	16.05	16.05	1322.16
1981 09 16 12	44236.80	0.16	257.93	0.00	13.67	13.67	1173.45
1981 09 17 12	43891.20	0.83	290.11	0.00	11.58	11.58	982.79
1981 09 18 12	43545.60	0.42	288.30	0.00	12.72	12.72	1154.51
1981 09 19 12	43545.60	8.68	91.89	0.00	11.10	11.10	1176.37
1981 09 20 12	43200.00	2.77	280.71	0.00	10.63	10.63	1004.27
1981 09 21 12	43200.00	1.84	302.65	0.00	7.39	7.39	782.42
1981 09 22 12	42854.40	38.63	123.43	0.00	7.17	7.17	893.65
1981 09 23 12	42854.40	47.75	140.64	0.00	8.67	8.67	1037.85
1981 09 24 12	42508.80	13.10	136.38	0.00	5.06	5.06	777.48
1981 09 25 12	42168.28	0.58	392.83	0.00	9.89	9.89	929.75
1981 09 26 12	42163.20	0.00	388.35	0.00	9.98	9.98	924.98
1981 09 27 12	41817.60	5.06	202.48	0.00	11.76	11.76	1204.43
1981 09 28 12	41817.60	13.61	252.70	0.00	13.54	13.54	1251.41
1981 09 29 12	41472.00	0.39	205.03	0.00	3.62	3.62	583.36
1981 09 30 12	41472.00	0.00	251.47	0.00	1.90	1.90	520.29
1981 10 01 12	41126.40	0.06	369.85	0.00	4.33	4.33	604.42
1981 10 02 12	41126.40	0.94	302.00	0.00	8.16	8.16	896.89
1981 10 03 12	40780.80	0.79	184.98	0.00	7.45	7.45	887.61
1981 10 04 12	40468.31	0.06	160.35	0.00	5.58	5.58	713.62
1981 10 05 12	40435.20	0.57	217.13	0.00	5.94	5.94	724.57
1981 10 06 12	40089.60	1.08	341.53	0.00	6.96	6.96	732.98
1981 10 07 12	40089.60	8.82	230.41	0.00	7.59	7.59	889.02
1981 10 08 12	39744.00	1.23	147.54	0.00	5.72	5.72	780.31
1981 10 09 12	39744.00	0.11	131.55	0.00	4.73	4.73	667.13
1981 10 10 12	39398.40	0.17	208.01	0.00	3.99	3.99	615.00
1981 10 11 12	39398.40	0.46	256.83	0.00	3.17	3.17	572.73
1981 10 12 12	39052.80	0.30	313.42	0.00	3.83	3.83	589.58
1981 10 13 12	39002.34	0.18	358.40	0.00	5.13	5.13	581.40
1981 10 14 12	38707.20	0.21	357.04	0.00	7.49	7.49	645.01
1981 10 15 12	38519.05	0.30	346.43	0.00	7.25	7.25	696.26
1981 10 16 12	38361.60	0.21	200.93	0.00	7.32	7.32	825.43
1981 10 17 12	38049.11	4.48	211.31	0.00	5.76	5.76	708.13
1981 10 18 12	38016.00	2.77	248.65	0.00	4.71	4.71	627.72
1981 10 19 12	37670.40	28.52	250.53	0.00	8.82	8.82	961.53
1981 10 20 12	37670.40	0.32	217.59	0.00	2.94	2.94	544.11
1981 10 21 12	37324.80	0.00	236.26	0.00	6.72	6.72	689.75
1981 10 22 12	37324.80	10.87	175.78	0.00	7.60	7.60	829.49
1981 10 23 12	36979.20	10.82	141.63	0.00	10.33	10.33	1162.40
1981 10 24 12	36979.20	40.11	221.29	0.00	5.72	5.72	793.32
1981 10 25 12	36633.60	1.74	221.11	0.00	1.52	1.52	480.23
1981 10 26 12	36633.60	13.71	67.58	0.00	3.40	3.40	714.19
1981 10 27 12	36288.00	16.35	99.81	0.00	8.62	8.62	1034.87
1981 10 28 12	36288.00	14.83	120.20	0.00	10.53	10.53	1169.28
1981 10 29 12	35942.40	0.00	315.36	0.00	1.65	1.65	491.34
1981 10 30 12	35942.40	0.00	253.60	0.00	2.43	2.43	461.18
1981 10 31 12	35601.88	0.00	304.53	0.00	3.26	3.26	512.71
1981 11 01 12	35596.80	0.00	227.30	0.00	4.62	4.62	655.50
1981 11 02 12	35284.31	0.00	339.38	0.00	7.82	7.82	816.16
1981 11 03 12	35251.20	0.00	344.26	0.00	2.59	2.59	465.87
1981 11 04 12	35063.05	0.00	326.59	0.00	1.94	1.94	420.16
1981 11 05 12	34905.60	0.00	301.14	0.00	2.26	2.26	446.85
1981 11 06 12	34788.34	10.68	108.25	0.00	5.97	5.97	853.93
1981 11 07 12	34560.00	3.41	96.99	0.00	5.52	5.52	818.64
1981 11 08 12	34559.36	0.00	322.61	0.00	1.51	1.51	501.14
1981 11 09 12	34214.40	0.00	248.89	0.00	2.76	2.76	511.58
1981 11 10 12	34214.40	0.00	327.64	0.00	-2.48	-2.48	299.51
1981 11 11 12	33901.91	0.14	112.66	0.00	-0.51	-0.51	468.13
1981 11 12 12	33868.80	0.12	318.26	0.00	-2.08	-2.08	330.00
1981 11 13 12	33818.34	0.00	302.89	0.00	-2.48	-2.48	269.26
1981 11 14 12	33523.20	0.00	294.02	0.00	1.30	1.30	384.78
1981 11 15 12	33523.20	1.40	102.92	0.00	2.68	2.68	598.81
1981 11 16 12	33272.90	3.53	97.16	0.00	4.47	4.47	756.74
1981 11 17 12	33177.60	8.38	77.75	0.00	4.46	4.46	764.27
1981 11 18 12	33168.39	15.05	92.11	0.00	2.99	2.99	690.56
1981 11 19 12	32837.08	4.37	114.96	0.00	0.82	0.82	556.09
1981 11 20 12	32832.00	11.93	107.20	0.00	-0.45	-0.45	524.68
1981 11 21 12	32781.54	20.22	96.26	0.00	1.75	1.75	633.53
1981 11 22 12	32491.48	0.08	75.65	0.00	-0.37	-0.37	454.97
1981 11 23 12	32486.40	0.02	80.17	0.00	-2.72	-2.72	329.59
1981 11 24 12	32477.19	0.00	176.67	0.00	-3.81	-3.81	272.22
1981 11 25 12	32173.90	0.00	174.87	0.00	-2.75	-2.75	357.47
1981 11 26 12	32140.80	0.00	274.13	0.00	-1.80	-1.80	351.63
1981 11 27 12	32140.16	7.63	76.54	0.00	-1.78	-1.78	437.06
1981 11 28 12	31952.65	1.20	82.72	0.00	-0.42	-0.42	483.28
1981 11 29 12	31795.20	0.05	201.57	0.00	-3.31	-3.31	341.98
1981 11 30 12	31795.20	0.02	268.37	0.00	-6.11	-6.11	289.08
1981 12 01 12	31785.99	0.00	243.29	0.00	-5.42	-5.42	284.76
1981 12 02 12	31607.05	10.96	138.57	0.00	-0.08	-0.08	552.93
1981 12 03 12	31454.68	0.50	132.06	0.00	2.21	2.21	638.02
1981 12 04 12	31449.60	0.39	129.71	0.00	1.13	1.13	555.45
1981 12 05 12	31449.60	0.71	142.97	0.00	0.63	0.63	481.70
1981 12 06 12	31440.39	19.23	93.01	0.00	-0.96	-0.96	497.36
1981 12 07 12	31261.45	1.97	90.08	0.00	-2.41	-2.41	452.13
1981 12 08 12	31137.10	0.00	177.54	0.00	-2.38	-2.38	445.19
1981 12 09 12	31104.00	0.14	62.65	0.00	-3.44	-3.44	402.21
1981 12 10 12	31104.00	0.46	115.38	0.00	-5.91	-5.91	323.09
