  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 20 12	30988.39	0.00	248.43	0.00	-16.77	-16.77	103.62
1980 12 21 12	30988.39	0.00	198.57	0.00	-17.51	-17.51	103.86
1980 12 22 12	30988.39	1.82	225.60	0.00	-15.78	-15.78	116.04
1980 12 23 12	31025.29	1.23	141.26	0.00	-7.24	-7.24	330.84
1980 12 24 12	31025.29	0.50	109.29	0.00	-1.94	-1.94	487.74
1980 12 25 12	31081.60	2.24	226.17	0.00	-13.16	-13.16	243.06
1980 12 26 12	31104.00	0.23	222.96	0.00	-21.09	-21.09	84.80
1980 12 27 12	31104.00	0.78	220.57	0.00	-8.95	-8.95	258.98
1980 12 28 12	31104.00	0.12	187.98	0.00	-7.34	-7.34	314.82
1980 12 29 12	31104.00	3.80	94.65	0.00	1.15	1.15	616.32
1980 12 30 12	31104.00	5.09	89.70	0.00	-0.15	-0.15	569.33
1980 12 31 12	31144.97	0.00	167.50	0.00	-10.29	-10.29	195.48
1981 01 01 12	31185.94	0.00	236.22	0.00	-11.23	-11.23	176.48
1981 01 02 12	31302.07	6.97	143.20	0.00	-5.12	-5.12	386.64
1981 01 03 12	31370.89	2.97	250.89	0.00	-17.05	-17.05	151.83
1981 01 04 12	31449.60	0.01	255.01	0.00	-23.69	-23.69	59.60
1981 01 05 12	31449.60	0.01	156.30	0.00	-20.59	-20.59	91.87
1981 01 06 12	31449.60	0.56	168.62	0.00	-15.09	-15.09	160.81
1981 01 07 12	31596.25	16.36	118.89	0.00	-2.37	-2.37	512.79
1981 01 08 12	31716.49	0.45	127.44	0.00	-9.13	-9.13	264.78
1981 01 09 12	31795.20	1.14	213.81	0.00	-15.53	-15.53	140.54
1981 01 10 12	31795.20	2.77	173.88	0.00	-8.67	-8.67	287.84
1981 01 11 12	31805.08	3.46	84.71	0.00	-13.48	-13.48	182.19
1981 01 12 12	32025.19	3.97	246.38	0.00	-17.97	-17.97	113.48
1981 01 13 12	32140.80	2.26	177.63	0.00	-15.48	-15.48	158.59
1981 01 14 12	32140.80	0.26	275.39	0.00	-12.59	-12.59	180.75
1981 01 15 12	32287.45	0.00	246.67	0.00	-10.91	-10.91	189.21
1981 01 16 12	32464.00	0.00	255.43	0.00	-11.36	-11.36	191.49
1981 01 17 12	32486.40	0.00	121.00	0.00	-9.34	-9.34	234.25
1981 01 18 12	32496.28	0.00	281.47	0.00	-12.88	-12.88	176.00
1981 01 19 12	32809.60	0.00	203.04	0.00	-8.30	-8.30	266.70
1981 01 20 12	32832.00	0.00	280.96	0.00	-10.32	-10.32	210.03
1981 01 21 12	32841.88	0.00	247.70	0.00	-13.45	-13.45	176.50
1981 01 22 12	33155.20	3.84	196.34	0.00	-7.70	-7.70	326.83
1981 01 23 12	33177.60	5.52	103.57	0.00	-2.96	-2.96	466.58
1981 01 24 12	33324.25	0.07	103.33	0.00	-4.47	-4.47	380.79
1981 01 25 12	33523.20	0.00	226.06	0.00	-5.82	-5.82	298.99
1981 01 26 12	33523.20	0.00	207.78	0.00	-2.19	-2.19	438.17
1981 01 27 12	33753.19	0.00	196.46	0.00	0.27	0.27	554.20
1981 01 28 12	33868.80	0.00	222.55	0.00	-1.84	-1.84	403.62
1981 01 29 12	33950.74	0.00	258.88	0.00	-8.34	-8.34	202.17
1981 01 30 12	34214.40	0.00	142.84	0.00	-10.78	-10.78	181.45
1981 01 31 12	34214.40	0.00	311.91	0.00	-11.55	-11.55	185.67
1981 02 01 12	34481.29	0.97	333.99	0.00	-7.56	-7.56	251.83
1981 02 02 12	34560.00	30.13	109.97	0.00	2.58	2.58	696.60
1981 02 03 12	34758.07	3.60	206.95	0.00	-0.18	-0.18	481.63
1981 02 04 12	34905.60	0.01	252.22	0.00	-10.85	-10.85	113.04
1981 02 05 12	34987.54	0.15	181.06	0.00	-10.09	-10.09	168.84
1981 02 06 12	35251.20	0.00	296.64	0.00	-9.23	-9.23	214.70
1981 02 07 12	35251.20	1.37	249.19	0.00	-3.35	-3.35	397.34
1981 02 08 12	35596.80	16.50	132.56	0.00	-1.73	-1.73	490.74
1981 02 09 12	35596.80	4.82	186.67	0.00	-0.61	-0.61	529.30
1981 02 10 12	35942.40	0.00	348.11	0.00	-3.82	-3.82	312.08
1981 02 11 12	35942.40	11.87	115.94	0.00	1.36	1.36	614.53
1981 02 12 12	36288.00	6.23	271.06	0.00	0.63	0.63	585.82
1981 02 13 12	36288.00	0.00	352.99	0.00	-11.47	-11.47	118.95
1981 02 14 12	36633.60	0.02	267.73	0.00	-5.59	-5.59	290.97
1981 02 15 12	36633.60	0.00	348.12	0.00	-6.92	-6.92	220.17
1981 02 16 12	36979.20	0.00	276.83	0.00	-1.68	-1.68	436.87
1981 02 17 12	36979.20	1.03	293.50	0.00	2.55	2.55	632.19
1981 02 18 12	37324.80	0.00	236.22	0.00	3.43	3.43	673.10
1981 02 19 12	37324.80	0.00	377.15	0.00	5.21	5.21	695.19
1981 02 20 12	37670.40	2.95	162.45	0.00	5.30	5.30	836.20
1981 02 21 12	37670.40	1.12	297.24	0.00	7.17	7.17	894.82
1981 02 22 12	38016.00	0.02	392.12	0.00	4.73	4.73	648.60
1981 02 23 12	38016.00	0.00	413.04	0.00	3.27	3.27	485.10
1981 02 24 12	38361.60	0.04	402.93	0.00	2.92	2.92	492.32
1981 02 25 12	38361.60	1.17	345.39	0.00	2.23	2.23	593.87
1981 02 26 12	38707.20	1.38	154.38	0.00	2.13	2.13	620.82
1981 02 27 12	38707.20	0.18	248.86	0.00	3.49	3.49	618.87
1981 02 28 12	39052.80	0.14	421.72	0.00	2.30	2.30	440.83
1981 03 01 12	39062.68	0.61	135.00	0.00	1.68	1.68	566.77
1981 03 02 12	39398.40	0.44	291.69	0.00	0.88	0.88	434.39
1981 03 03 12	39628.39	0.66	182.55	0.00	0.29	0.29	435.67
1981 03 04 12	39744.00	0.01	474.16	0.00	-3.10	-3.10	256.93
1981 03 05 12	40089.60	0.00	459.51	0.00	-3.32	-3.32	274.46
1981 03 06 12	40089.60	1.17	112.94	0.00	0.31	0.31	535.22
1981 03 07 12	40435.20	0.88	175.90	0.00	1.16	1.16	538.06
1981 03 08 12	40435.20	0.00	364.14	0.00	0.11	0.11	415.29
1981 03 09 12	40780.80	0.00	222.34	0.00	1.13	1.13	439.17
1981 03 10 12	40780.80	0.53	250.27	0.00	1.60	1.60	478.50
1981 03 11 12	41126.40	0.11	254.29	0.00	0.22	0.22	351.80
1981 03 12 12	41126.40	0.00	230.42	0.00	-0.05	-0.05	334.36
1981 03 13 12	41472.00	0.39	141.79	0.00	1.01	1.01	468.29
1981 03 14 12	41817.60	6.07	257.02	0.00	1.34	1.34	540.43
1981 03 15 12	41817.60	0.49	509.36	0.00	-5.39	-5.39	261.33
1981 03 16 12	42163.20	0.48	221.66	0.00	-2.05	-2.05	393.52
1981 03 17 12	42163.20	11.35	278.70	0.00	-6.05	-6.05	330.87
1981 03 18 12	42508.80	1.44	129.54	0.00	-7.83	-7.83	256.81
1981 03 19 12	42508.80	0.03	314.11	0.00	-5.22	-5.22	308.57
1981 03 20 12	42854.40	0.00	351.47	0.00	-0.35	-0.35	443.38
1981 03 21 12	42854.40	0.48	204.24	0.00	0.35	0.35	523.01
1981 03 22 12	43200.00	0.02	357.40	0.00	0.47	0.47	440.21
1981 03 23 12	43545.60	0.00	326.58	0.00	1.34	1.34	463.79
1981 03 24 12	43545.60	0.00	283.24	0.00	2.56	2.56	460.32
1981 03 25 12	43891.20	0.00	365.37	0.00	1.29	1.29	395.97
1981 03 26 12	43891.20	0.48	455.87	0.00	2.80	2.80	405.49
1981 03 27 12	44236.80	6.03	243.42	0.00	2.80	2.80	603.33
1981 03 28 12	44236.80	0.16	508.87	0.00	1.66	1.66	369.97
1981 03 29 12	44582.40	0.22	334.71	0.00	5.79	5.79	649.32
1981 03 30 12	44582.40	2.38	250.38	0.00	8.74	8.74	921.20
1981 03 31 12	44928.00	7.11	205.10	0.00	7.88	7.88	922.82
1981 04 01 12	45273.60	0.05	440.55	0.00	5.28	5.28	633.23
1981 04 02 12	45273.60	41.36	166.88	0.00	5.39	5.39	830.13
1981 04 03 12	45619.20	0.01	338.11	0.00	4.92	4.92	579.16
1981 04 04 12	45619.20	0.39	236.89	0.00	6.57	6.57	804.25
1981 04 05 12	45964.80	4.82	232.50	0.00	9.92	9.92	1112.61
1981 04 06 12	45964.80	10.15	161.64	0.00	8.50	8.50	1004.08
1981 04 07 12	46310.40	0.01	505.87	0.00	3.34	3.34	404.04
1981 04 08 12	46310.40	0.00	523.47	0.00	7.72	7.72	556.83
1981 04 09 12	46656.00	0.12	356.76	0.00	10.11	10.11	900.19
1981 04 10 12	46771.61	3.07	352.09	0.00	8.80	8.80	740.93
1981 04 11 12	47001.60	2.59	206.41	0.00	7.31	7.31	664.41
1981 04 12 12	47337.32	0.00	431.88	0.00	5.30	5.30	561.78
1981 04 13 12	47347.20	1.57	449.90	0.00	2.63	2.63	407.72
1981 04 14 12	47692.80	10.18	387.13	0.00	2.71	2.71	567.34
1981 04 15 12	47692.80	2.56	558.42	0.00	1.16	1.16	450.88
1981 04 16 12	48038.40	0.75	283.00	0.00	-2.53	-2.53	240.81
1981 04 17 12	48038.40	2.33	462.79	0.00	5.31	5.31	675.55
1981 04 18 12	48384.00	4.28	212.52	0.00	8.00	8.00	995.67
1981 04 19 12	48384.00	0.00	512.16	0.00	6.36	6.36	637.48
1981 04 20 12	48729.60	2.14	166.40	0.00	3.55	3.55	511.18
1981 04 21 12	48729.60	0.52	456.69	0.00	1.04	1.04	368.62
1981 04 22 12	49075.20	0.00	573.88	0.00	-0.61	-0.61	274.59
1981 04 23 12	49075.20	0.33	551.70	0.00	4.43	4.43	499.08
1981 04 24 12	49420.80	12.50	144.24	0.00	4.91	4.91	780.89
1981 04 25 12	49420.80	2.06	336.00	0.00	5.34	5.34	678.38
1981 04 26 12	49766.40	0.00	253.25	0.00	7.89	7.89	732.77
1981 04 27 12	49766.40	0.00	346.05	0.00	9.72	9.72	760.81
1981 04 28 12	50112.00	0.00	309.18	0.00	10.06	10.06	748.34
1981 04 29 12	50112.00	21.83	166.60	0.00	6.26	6.26	803.65
1981 04 30 12	50457.60	4.17	299.27	0.00	9.61	9.61	1008.88
1981 05 01 12	50457.60	0.00	354.90	0.00	10.66	10.66	830.59
1981 05 02 12	50803.20	0.04	311.64	0.00	10.20	10.20	865.77
1981 05 03 12	50803.20	0.00	498.54	0.00	9.83	9.83	804.67
1981 05 04 12	51148.80	0.59	235.02	0.00	8.28	8.28	855.06
1981 05 05 12	51148.80	0.60	343.23	0.00	12.63	12.63	1220.21
1981 05 06 12	51412.46	0.69	282.07	0.00	13.94	13.94	1421.61
1981 05 07 12	51494.40	4.75	412.44	0.00	7.86	7.86	817.64
1981 05 08 12	51641.93	0.00	532.27	0.00	8.36	8.36	648.30
1981 05 09 12	51840.00	0.00	536.12	0.00	7.56	7.56	669.59
1981 05 10 12	51862.40	0.00	520.45	0.00	8.53	8.53	934.11
1981 05 11 12	52185.60	1.10	353.46	0.00	11.06	11.06	1168.78
1981 05 12 12	52185.60	8.49	286.52	0.00	12.41	12.41	1330.18
1981 05 13 12	52449.26	15.83	236.01	0.00	11.35	11.35	1221.30
1981 05 14 12	52531.20	0.10	284.23	0.00	10.74	10.74	944.67
1981 05 15 12	52646.81	0.05	488.76	0.00	13.06	13.06	1162.96
1981 05 16 12	52876.80	9.67	252.76	0.00	12.89	12.89	1401.39
1981 05 17 12	52876.80	7.74	233.08	0.00	10.55	10.55	1098.93
1981 05 18 12	53075.75	0.83	288.14	0.00	5.28	5.28	593.05
1981 05 19 12	53222.40	0.00	333.06	0.00	5.81	5.81	588.82
1981 05 20 12	53244.80	0.00	378.34	0.00	9.46	9.46	773.49
1981 05 21 12	53558.12	0.00	502.85	0.00	10.85	10.85	871.43
1981 05 22 12	53568.00	0.72	226.49	0.00	9.89	9.89	908.56
1981 05 23 12	53590.40	0.00	218.84	0.00	9.83	9.83	901.62
1981 05 24 12	53903.73	1.52	325.56	0.00	11.19	11.19	935.57
1981 05 25 12	53913.60	0.46	458.08	0.00	16.30	16.30	1170.19
1981 05 26 12	53936.00	0.63	456.76	0.00	18.87	18.87	1609.45
1981 05 27 12	54112.55	0.38	370.61	0.00	20.83	20.83	1793.94
1981 05 28 12	54259.20	0.56	458.87	0.00	18.71	18.71	1829.33
1981 05 29 12	54259.20	8.30	329.00	0.00	16.47	16.47	1703.53
1981 05 30 12	54374.81	7.93	325.56	0.00	14.61	14.61	1526.49
1981 05 31 12	54594.93	17.61	298.86	0.00	16.63	16.63	1734.15
1981 06 01 12	54604.80	0.00	529.78	0.00	12.31	12.31	914.34
1981 06 02 12	54604.80	0.03	359.31	0.00	12.72	12.72	993.12
1981 06 03 12	54683.51	0.00	438.27	0.00	13.05	13.05	1178.25
1981 06 04 12	54803.75	1.84	236.44	0.00	14.79	14.79	1514.33
1981 06 05 12	54950.40	0.25	507.97	0.00	18.93	18.93	1745.25
1981 06 06 12	54950.40	2.50	357.02	0.00	17.13	17.13	1748.07
1981 06 07 12	54950.40	1.59	385.17	0.00	15.48	15.48	1441.88
1981 06 08 12	55029.11	0.00	442.99	0.00	11.88	11.88	975.28
1981 06 09 12	55097.93	20.07	239.34	0.00	13.50	13.50	1402.47
1981 06 10 12	55214.06	0.09	408.82	0.00	14.34	14.34	1204.39
1981 06 11 12	55296.00	3.11	412.09	0.00	14.23	14.23	1202.70
1981 06 12 12	55296.00	1.01	371.89	0.00	14.64	14.64	1188.63
1981 06 13 12	55296.00	1.00	416.72	0.00	17.54	17.54	1370.89
1981 06 14 12	55296.00	0.89	438.31	0.00	16.70	16.70	1443.03
1981 06 15 12	55296.00	0.31	157.72	0.00	13.58	13.58	1390.80
1981 06 16 12	55318.40	1.31	252.10	0.00	15.94	15.94	1720.63
1981 06 17 12	55374.71	0.06	321.87	0.00	21.67	21.67	2206.71
1981 06 18 12	55374.71	0.00	516.90	0.00	19.12	19.12	1515.32
1981 06 19 12	55411.61	0.00	496.19	0.00	17.27	17.27	1560.30
1981 06 20 12	55411.61	7.51	265.77	0.00	16.27	16.27	1687.61
1981 06 21 12	55411.61	13.76	306.93	0.00	17.67	17.67	1788.03
1981 06 22 12	55411.61	12.51	225.59	0.00	16.63	16.63	1790.47
1981 06 23 12	55411.61	6.84	484.73	0.00	17.83	17.83	1585.19
1981 06 24 12	55411.61	0.00	452.53	0.00	15.15	15.15	1175.66
1981 06 25 12	55374.71	17.04	301.69	0.00	16.52	16.52	1604.66
1981 06 26 12	55318.40	11.11	393.27	0.00	17.30	17.30	1744.86
1981 06 27 12	55296.00	0.00	519.53	0.00	17.20	17.20	1390.00
1981 06 28 12	55296.00	0.00	521.99	0.00	17.96	17.96	1307.36
1981 06 29 12	55296.00	0.00	518.44	0.00	19.56	19.56	1450.81
1981 06 30 12	55296.00	0.04	515.49	0.00	16.69	16.69	1352.43
1981 07 01 12	55296.00	0.00	468.70	0.00	18.38	18.38	1850.70
1981 07 02 12	55286.12	0.00	471.21	0.00	20.44	20.44	2059.09
1981 07 03 12	55149.35	0.00	473.62	0.00	20.90	20.90	2130.08
1981 07 04 12	55066.01	0.65	369.29	0.00	21.11	21.11	2191.01
1981 07 05 12	54972.80	13.67	259.21	0.00	20.33	20.33	2228.17
1981 07 06 12	54950.40	9.02	229.13	0.00	18.23	18.23	1939.07
1981 07 07 12	54950.40	0.84	477.42	0.00	23.04	23.04	2133.43
1981 07 08 12	54940.52	0.64	409.27	0.00	20.42	20.42	1836.06
1981 07 09 12	54752.33	1.53	425.28	0.00	21.63	21.63	2093.40
1981 07 10 12	54627.19	0.64	492.82	0.00	21.95	21.95	1931.08
1981 07 11 12	54604.80	0.15	449.67	0.00	20.36	20.36	1644.24
1981 07 12 12	54604.80	0.41	407.37	0.00	18.53	18.53	1551.05
1981 07 13 12	54458.15	12.29	288.95	0.00	17.97	17.97	1799.99
1981 07 14 12	54281.60	7.62	294.80	0.00	17.87	17.87	1743.75
1981 07 15 12	54259.20	1.83	292.50	0.00	16.15	16.15	1459.57
1981 07 16 12	54249.32	0.00	380.22	0.00	17.57	17.57	1402.48
1981 07 17 12	54029.21	0.00	426.40	0.00	19.51	19.51	1515.42
1981 07 18 12	53913.60	2.12	424.76	0.00	20.13	20.13	1780.66
1981 07 19 12	53913.60	1.40	303.65	0.00	19.11	19.11	1955.78
1981 07 20 12	53715.53	2.48	333.98	0.00	18.72	18.72	1877.77
1981 07 21 12	53568.00	53.12	209.03	0.00	17.66	17.66	1925.67
1981 07 22 12	53568.00	0.85	412.94	0.00	20.47	20.47	1916.08
1981 07 23 12	53369.93	0.00	469.16	0.00	17.09	17.09	1358.85
1981 07 24 12	53222.40	0.00	484.59	0.00	17.15	17.15	1271.25
1981 07 25 12	53222.40	0.00	459.00	0.00	17.80	17.80	1447.47
1981 07 26 12	52955.51	0.00	366.95	0.00	16.18	16.18	1502.85
1981 07 27 12	52876.80	20.28	297.13	0.00	17.65	17.65	1707.61
1981 07 28 12	52794.86	0.00	421.68	0.00	14.87	14.87	1225.60
1981 07 29 12	52531.20	14.06	140.32	0.00	14.25	14.25	1470.42
1981 07 30 12	52531.20	3.11	189.61	0.00	14.52	14.52	1428.09
1981 07 31 12	52301.21	0.00	475.05	0.00	19.56	19.56	1586.85
1981 08 01 12	52185.60	0.00	498.10	0.00	21.56	21.56	1912.93
1981 08 02 12	52103.66	0.00	491.05	0.00	21.47	21.47	1966.60
1981 08 03 12	51840.00	0.02	485.24	0.00	21.36	21.36	2048.38
1981 08 04 12	51840.00	1.45	306.91	0.00	20.04	20.04	2094.28
1981 08 05 12	51494.40	10.00	273.30	0.00	20.23	20.23	2155.68
1981 08 06 12	51494.40	15.64	125.52	0.00	16.31	16.31	1778.59
1981 08 07 12	51227.51	3.54	196.47	0.00	17.77	17.77	1885.04
1981 08 08 12	51148.80	0.44	358.16	0.00	18.26	18.26	1798.22
1981 08 09 12	50918.81	0.00	195.71	0.00	17.21	17.21	1779.71
1981 08 10 12	50803.20	0.01	312.25	0.00	19.20	19.20	1985.64
1981 08 11 12	50605.13	0.05	418.42	0.00	21.31	21.31	2178.58
1981 08 12 12	50457.60	0.34	406.66	0.00	20.39	20.39	2085.50
1981 08 13 12	50310.95	0.47	398.27	0.00	20.56	20.56	1875.43
1981 08 14 12	50112.00	0.00	480.60	0.00	13.73	13.73	1145.90
1981 08 15 12	50030.06	9.51	286.53	0.00	13.99	13.99	1352.07
1981 08 16 12	49766.40	53.85	309.48	0.00	19.17	19.17	2058.89
1981 08 17 12	49684.46	6.19	363.08	0.00	17.65	17.65	1756.67
1981 08 18 12	49420.80	0.22	480.37	0.00	15.85	15.85	1357.21
1981 08 19 12	49338.86	0.00	488.26	0.00	15.44	15.44	1205.12
1981 08 20 12	49075.20	0.00	473.68	0.00	18.29	18.29	1462.67
1981 08 21 12	48993.26	0.00	482.30	0.00	17.15	17.15	1514.64
1981 08 22 12	48729.60	0.00	476.07	0.00	20.95	20.95	1850.97
1981 08 23 12	48582.95	1.88	281.99	0.00	19.23	19.23	1835.31
1981 08 24 12	48384.00	0.62	379.83	0.00	19.14	19.14	1749.53
1981 08 25 12	48185.93	6.55	353.57	0.00	14.48	14.48	1251.16
1981 08 26 12	48038.40	0.00	486.64	0.00	13.95	13.95	1142.01
1981 08 27 12	47715.19	0.04	296.27	0.00	15.19	15.19	1411.98
1981 08 28 12	47692.80	0.00	466.01	0.00	15.22	15.22	1169.19
1981 08 29 12	47347.20	0.00	466.53	0.00	16.94	16.94	1338.54
1981 08 30 12	47347.20	0.03	440.07	0.00	16.76	16.76	1491.30
1981 08 31 12	47001.60	0.01	460.29	0.00	15.67	15.67	1481.46
1981 09 01 12	47001.60	0.00	418.35	0.00	15.88	15.88	1550.67
1981 09 02 12	46656.00	0.00	452.60	0.00	16.65	16.65	1546.82
1981 09 03 12	46656.00	0.00	400.23	0.00	17.50	17.50	1504.30
1981 09 04 12	46310.40	0.00	452.66	0.00	17.25	17.25	1480.96
1981 09 05 12	46310.40	0.00	455.37	0.00	17.34	17.34	1401.16
1981 09 06 12	45964.80	0.00	440.20	0.00	17.38	17.38	1486.15
1981 09 07 12	45734.81	0.00	430.90	0.00	16.97	16.97	1432.51
1981 09 08 12	45619.20	0.00	428.06	0.00	16.78	16.78	1531.40
1981 09 09 12	45273.60	14.11	302.36	0.00	16.00	16.00	1650.93
1981 09 10 12	45273.60	0.31	441.83	0.00	11.12	11.12	981.26
1981 09 11 12	44928.00	6.05	184.14	0.00	13.00	13.00	1334.14
1981 09 12 12	44928.00	0.02	314.52	0.00	15.64	15.64	1520.37
1981 09 13 12	44582.40	0.02	410.79	0.00	16.80	16.80	1523.60
1981 09 14 12	44582.40	0.26	337.76	0.00	16.87	16.87	1494.68
1981 09 15 12	44236.80	0.12	381.78	0.00	18.36	18.36	1612.86
1981 09 16 12	44090.15	0.00	222.07	0.00	16.15	16.15	1360.89
1981 09 17 12	43891.20	0.01	410.94	0.00	13.77	13.77	1114.42
1981 09 18 12	43545.60	0.00	214.83	0.00	12.89	12.89	1063.31
1981 09 19 12	43545.60	46.47	109.00	0.00	13.51	13.51	1454.12
1981 09 20 12	43200.00	12.81	339.42	0.00	13.45	13.45	1244.82
1981 09 21 12	43200.00	1.99	328.61	0.00	9.75	9.75	936.62
1981 09 22 12	42854.40	8.65	129.42	0.00	8.28	8.28	976.01
1981 09 23 12	42854.40	25.36	184.52	0.00	12.00	12.00	1293.54
1981 09 24 12	42508.80	21.19	98.64	0.00	9.11	9.11	1084.97
1981 09 25 12	42361.27	4.79	409.33	0.00	11.46	11.46	1035.51
1981 09 26 12	42163.20	0.00	400.90	0.00	10.99	10.99	977.51
1981 09 27 12	41817.60	0.47	186.52	0.00	12.59	12.59	1207.69
1981 09 28 12	41817.60	5.08	339.61	0.00	15.53	15.53	1409.09
1981 09 29 12	41472.00	0.22	194.43	0.00	6.66	6.66	698.62
1981 09 30 12	41472.00	0.00	235.66	0.00	4.33	4.33	602.96
1981 10 01 12	41126.40	0.00	399.89	0.00	6.59	6.59	698.95
1981 10 02 12	41126.40	10.95	95.76	0.00	9.35	9.35	1103.53
1981 10 03 12	40780.80	10.82	205.93	0.00	9.33	9.33	1035.22
1981 10 04 12	40665.19	0.06	120.68	0.00	7.93	7.93	852.79
1981 10 05 12	40435.20	2.28	223.37	0.00	7.99	7.99	852.71
1981 10 06 12	40089.60	0.52	383.64	0.00	8.58	8.58	820.82
1981 10 07 12	40089.60	8.36	261.14	0.00	10.15	10.15	1073.35
1981 10 08 12	39744.00	1.40	112.82	0.00	7.92	7.92	933.77
1981 10 09 12	39744.00	0.00	106.64	0.00	7.02	7.02	788.83
1981 10 10 12	39398.40	0.09	231.16	0.00	5.94	5.94	670.43
1981 10 11 12	39398.40	0.00	219.29	0.00	4.76	4.76	599.14
1981 10 12 12	39052.80	0.00	273.33	0.00	6.03	6.03	654.92
1981 10 13 12	39052.80	0.00	369.04	0.00	7.13	7.13	658.22
1981 10 14 12	38707.20	0.00	370.32	0.00	8.66	8.66	713.29
1981 10 15 12	38684.81	0.00	364.49	0.00	7.58	7.58	856.83
1981 10 16 12	38361.60	0.00	344.21	0.00	8.38	8.38	942.42
1981 10 17 12	38245.99	0.56	328.85	0.00	9.13	9.13	821.80
1981 10 18 12	38016.00	1.02	331.10	0.00	6.66	6.66	715.12
1981 10 19 12	37817.05	18.69	279.11	0.00	12.42	12.42	1236.46
1981 10 20 12	37670.40	0.01	259.67	0.00	5.96	5.96	656.40
1981 10 21 12	37406.74	0.01	238.69	0.00	8.38	8.38	852.08
1981 10 22 12	37324.80	1.12	160.71	0.00	9.96	9.96	1027.79
1981 10 23 12	37061.14	6.00	185.33	0.00	12.23	12.23	1320.92
1981 10 24 12	36979.20	19.00	260.28	0.00	9.62	9.62	1049.59
1981 10 25 12	36715.54	1.38	209.64	0.00	3.95	3.95	572.50
1981 10 26 12	36633.60	22.61	85.39	0.00	5.56	5.56	835.64
1981 10 27 12	36369.94	16.93	103.55	0.00	10.74	10.74	1216.07
1981 10 28 12	36288.00	11.67	170.15	0.00	12.04	12.04	1306.89
1981 10 29 12	36089.05	0.28	326.80	0.00	3.70	3.70	579.20
1981 10 30 12	35942.40	0.00	288.62	0.00	4.09	4.09	541.74
1981 10 31 12	35794.87	0.00	315.51	0.00	4.79	4.79	555.84
1981 11 01 12	35596.80	0.00	245.30	0.00	5.55	5.55	731.59
1981 11 02 12	35481.19	0.00	330.75	0.00	9.51	9.51	918.04
1981 11 03 12	35251.20	0.00	315.84	0.00	4.67	4.67	542.69
1981 11 04 12	35228.81	0.00	338.60	0.00	3.13	3.13	478.72
1981 11 05 12	34905.60	0.00	321.32	0.00	2.75	2.75	487.04
1981 11 06 12	34905.60	12.26	124.32	0.00	7.58	7.58	1033.30
1981 11 07 12	34560.00	6.07	199.24	0.00	8.44	8.44	1057.67
1981 11 08 12	34560.00	0.00	185.23	0.00	4.69	4.69	663.36
1981 11 09 12	34296.34	0.00	283.17	0.00	4.24	4.24	621.92
1981 11 10 12	34214.40	0.00	326.26	0.00	0.94	0.94	382.33
1981 11 11 12	34098.79	0.37	107.24	0.00	1.94	1.94	624.63
1981 11 12 12	33868.80	0.58	323.81	0.00	0.47	0.47	445.07
1981 11 13 12	33868.80	0.00	307.51	0.00	-1.03	-1.03	325.65
1981 11 14 12	33605.14	0.00	302.21	0.00	1.75	1.75	480.72
1981 11 15 12	33523.20	5.89	101.03	0.00	3.67	3.67	734.64
1981 11 16 12	33444.49	6.73	120.10	0.00	6.15	6.15	869.60
1981 11 17 12	33177.60	15.13	64.94	0.00	5.70	5.70	860.46
1981 11 18 12	33177.60	11.23	85.02	0.00	5.03	5.03	821.17
1981 11 19 12	33030.07	2.02	122.29	0.00	2.12	2.12	634.02
1981 11 20 12	32832.00	5.97	148.07	0.00	0.84	0.84	581.38
1981 11 21 12	32832.00	18.25	210.03	0.00	6.00	6.00	878.74
1981 11 22 12	32684.47	0.07	92.95	0.00	3.08	3.08	580.60
1981 11 23 12	32486.40	0.00	89.28	0.00	-0.22	-0.22	408.05
1981 11 24 12	32486.40	0.00	136.20	0.00	-1.23	-1.23	330.11
1981 11 25 12	32370.79	0.00	252.94	0.00	-0.77	-0.77	395.64
1981 11 26 12	32150.68	0.00	277.05	0.00	-0.06	-0.06	434.68
1981 11 27 12	32140.80	4.16	79.07	0.00	-1.08	-1.08	500.13
1981 11 28 12	32118.40	2.43	86.52	0.00	1.16	1.16	586.75
1981 11 29 12	31941.85	0.46	185.36	0.00	-0.96	-0.96	423.66
1981 11 30 12	31795.20	0.00	273.38	0.00	-3.85	-3.85	334.74
1981 12 01 12	31795.20	0.02	261.48	0.00	-3.99	-3.99	302.77
1981 12 02 12	31772.80	55.99	72.68	0.00	1.46	1.46	627.83
1981 12 03 12	31647.67	2.24	216.69	0.00	2.93	2.93	734.41
1981 12 04 12	31459.48	0.70	189.76	0.00	2.91	2.91	638.05
1981 12 05 12	31449.60	0.66	170.67	0.00	2.31	2.31	545.38
1981 12 06 12	31449.60	33.55	93.25	0.00	2.52	2.52	677.26
1981 12 07 12	31427.20	4.05	115.66	0.00	4.54	4.54	761.94
1981 12 08 12	31333.99	0.04	142.33	0.00	1.75	1.75	586.04
1981 12 09 12	31250.65	1.07	68.83	0.00	0.63	0.63	575.84
1981 12 10 12	31113.88	0.43	62.11	0.00	-0.80	-0.80	472.44
1981 12 11 12	31104.00	2.16	50.14	0.00	0.66	0.66	559.15
1981 12 12 12	31104.00	0.26	217.63	0.00	-0.16	-0.16	486.42
