  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 21 12	30791.50	0.00	277.97	0.00	-21.19	-21.19	42.81
1980 12 22 12	30791.50	0.39	234.36	0.00	-21.77	-21.77	42.18
1980 12 23 12	30853.70	0.19	242.89	0.00	-20.00	-20.00	57.72
1980 12 24 12	30853.70	3.75	211.55	0.00	-12.39	-12.39	120.26
1980 12 25 12	30915.85	0.98	289.62	0.00	-17.02	-17.02	57.52
1980 12 26 12	30986.74	0.00	241.46	0.00	-26.18	-26.18	30.52
1980 12 27 12	31053.54	0.00	280.55	0.00	-24.54	-24.54	38.53
1980 12 28 12	31094.79	0.00	281.37	0.00	-18.81	-18.81	57.70
1980 12 29 12	31104.00	0.02	277.81	0.00	-14.08	-14.08	112.31
1980 12 30 12	31104.00	0.00	208.86	0.00	-2.90	-2.90	301.53
1980 12 31 12	31104.00	1.07	238.07	0.00	-11.08	-11.08	122.33
1981 01 01 12	31104.00	1.27	233.42	0.00	-17.17	-17.17	65.43
1981 01 02 12	31109.08	5.15	237.58	0.00	-18.10	-18.10	60.38
1981 01 03 12	31199.30	1.29	284.30	0.00	-18.42	-18.42	47.39
1981 01 04 12	31332.34	0.00	295.01	0.00	-23.36	-23.36	29.33
1981 01 05 12	31448.96	0.00	268.65	0.00	-26.33	-26.33	32.86
1981 01 06 12	31449.60	4.53	219.63	0.00	-19.90	-19.90	65.75
1981 01 07 12	31449.60	3.57	241.54	0.00	-16.34	-16.34	81.35
1981 01 08 12	31544.90	0.63	300.35	0.00	-12.26	-12.26	96.30
1981 01 09 12	31744.74	0.05	238.80	0.00	-18.09	-18.09	68.27
1981 01 10 12	31795.20	0.76	236.70	0.00	-19.12	-19.12	63.83
1981 01 11 12	31795.20	0.20	284.98	0.00	-18.27	-18.27	65.54
1981 01 12 12	31828.31	0.00	258.94	0.00	-21.20	-21.20	53.27
1981 01 13 12	32090.34	0.14	271.38	0.00	-22.57	-22.57	41.28
1981 01 14 12	32140.80	0.04	289.45	0.00	-20.21	-20.21	52.91
1981 01 15 12	32140.80	0.00	312.32	0.00	-19.25	-19.25	53.59
1981 01 16 12	32298.25	0.14	270.06	0.00	-17.82	-17.82	56.88
1981 01 17 12	32486.40	0.04	313.89	0.00	-17.50	-17.50	62.09
1981 01 18 12	32486.40	0.03	290.62	0.00	-15.51	-15.51	83.88
1981 01 19 12	32643.85	0.01	304.38	0.00	-13.16	-13.16	114.74
1981 01 20 12	32832.00	0.00	300.81	0.00	-8.33	-8.33	161.38
1981 01 21 12	32832.00	0.03	292.95	0.00	-14.13	-14.13	97.88
1981 01 22 12	32989.45	1.29	262.90	0.00	-14.42	-14.42	96.76
1981 01 23 12	33177.60	0.34	269.71	0.00	-10.58	-10.58	153.38
1981 01 24 12	33177.60	0.00	297.56	0.00	-8.92	-8.92	172.87
1981 01 25 12	33472.74	0.00	286.46	0.00	-8.49	-8.49	180.53
1981 01 26 12	33523.20	0.00	289.91	0.00	-7.92	-7.92	209.90
1981 01 27 12	33556.31	0.00	273.85	0.00	-2.57	-2.57	320.84
1981 01 28 12	33868.80	0.00	302.16	0.00	-2.70	-2.70	275.66
1981 01 29 12	33868.80	0.00	343.89	0.00	-11.84	-11.84	112.20
1981 01 30 12	34163.94	0.00	333.69	0.00	-13.67	-13.67	97.23
1981 01 31 12	34214.40	0.00	279.93	0.00	-13.82	-13.82	114.17
1981 02 01 12	34309.70	3.53	281.67	0.00	-12.08	-12.08	118.88
1981 02 02 12	34560.00	17.22	296.33	0.00	-8.45	-8.45	150.32
1981 02 03 12	34565.08	4.29	343.97	0.00	-2.50	-2.50	223.27
1981 02 04 12	34905.60	0.01	335.37	0.00	-11.99	-11.99	114.41
1981 02 05 12	34905.60	0.00	326.18	0.00	-14.98	-14.98	98.83
1981 02 06 12	35250.56	0.00	317.22	0.00	-14.69	-14.69	109.71
1981 02 07 12	35251.20	0.69	267.67	0.00	-12.70	-12.70	136.92
1981 02 08 12	35587.59	10.76	285.73	0.00	-8.10	-8.10	206.44
1981 02 09 12	35596.80	3.12	205.37	0.00	-3.82	-3.82	292.86
1981 02 10 12	35891.94	2.05	310.99	0.00	-9.86	-9.86	147.37
1981 02 11 12	35942.40	27.55	324.26	0.00	-9.36	-9.36	157.67
1981 02 12 12	36170.73	7.72	351.37	0.00	-0.66	-0.66	261.50
1981 02 13 12	36288.00	0.16	369.06	0.00	-11.27	-11.27	130.27
1981 02 14 12	36516.34	0.01	365.74	0.00	-12.93	-12.93	121.70
1981 02 15 12	36633.60	0.00	386.43	0.00	-9.32	-9.32	169.86
1981 02 16 12	36861.94	0.03	331.73	0.00	-6.06	-6.06	244.42
1981 02 17 12	36979.20	0.01	409.73	0.00	-0.31	-0.31	358.48
1981 02 18 12	37274.34	0.00	385.49	0.00	5.09	5.09	513.04
1981 02 19 12	37324.80	1.20	321.14	0.00	3.29	3.29	461.84
1981 02 20 12	37661.19	13.60	317.49	0.00	3.54	3.54	502.86
1981 02 21 12	37670.40	7.58	239.01	0.00	5.41	5.41	644.80
1981 02 22 12	38015.36	1.28	222.72	0.00	4.52	4.52	623.12
1981 02 23 12	38016.00	0.46	259.79	0.00	1.77	1.77	502.87
1981 02 24 12	38361.60	1.03	317.24	0.00	2.91	2.91	495.90
1981 02 25 12	38361.60	1.14	242.49	0.00	2.37	2.37	511.83
1981 02 26 12	38707.20	4.21	180.49	0.00	0.64	0.64	495.73
1981 02 27 12	38707.20	1.36	176.88	0.00	-0.15	-0.15	461.17
1981 02 28 12	39052.80	2.39	337.39	0.00	-1.55	-1.55	345.94
1981 03 01 12	39052.80	1.46	324.89	0.00	-0.89	-0.89	356.34
1981 03 02 12	39398.40	0.24	265.57	0.00	-0.72	-0.72	389.53
1981 03 03 12	39431.50	0.09	374.31	0.00	-2.39	-2.39	300.70
1981 03 04 12	39744.00	0.02	431.24	0.00	-6.88	-6.88	198.43
1981 03 05 12	40039.14	0.98	365.47	0.00	-7.22	-7.22	191.15
1981 03 06 12	40089.60	0.94	376.36	0.00	-4.59	-4.59	253.45
1981 03 07 12	40435.20	0.30	244.81	0.00	0.08	0.08	423.93
1981 03 08 12	40435.20	0.03	301.79	0.00	-0.54	-0.54	421.01
1981 03 09 12	40780.80	0.17	290.21	0.00	-0.48	-0.48	413.33
1981 03 10 12	40780.80	0.09	272.00	0.00	-1.28	-1.28	365.96
1981 03 11 12	41126.40	0.01	483.31	0.00	-4.98	-4.98	225.12
1981 03 12 12	41126.40	0.04	454.75	0.00	-4.67	-4.67	219.25
1981 03 13 12	41472.00	0.30	398.57	0.00	-4.01	-4.01	249.81
1981 03 14 12	41808.39	0.08	484.81	0.00	-1.01	-1.01	284.73
1981 03 15 12	41817.60	0.03	437.35	0.00	-6.18	-6.18	212.88
1981 03 16 12	42163.20	0.01	495.16	0.00	-4.42	-4.42	223.04
1981 03 17 12	42163.20	0.00	495.19	0.00	-5.93	-5.93	191.61
1981 03 18 12	42508.80	0.11	373.67	0.00	-9.84	-9.84	161.97
1981 03 19 12	42508.80	0.03	408.32	0.00	-11.02	-11.02	159.97
1981 03 20 12	42854.40	0.42	421.66	0.00	-7.49	-7.49	207.07
1981 03 21 12	42854.40	0.11	382.01	0.00	-3.27	-3.27	287.93
1981 03 22 12	43200.00	0.00	515.42	0.00	-4.42	-4.42	231.76
1981 03 23 12	43545.60	0.00	536.19	0.00	-2.55	-2.55	234.34
1981 03 24 12	43545.60	0.00	538.60	0.00	-0.39	-0.39	277.78
1981 03 25 12	43891.20	0.00	519.22	0.00	1.50	1.50	321.08
1981 03 26 12	43891.20	0.19	476.89	0.00	-1.70	-1.70	267.03
1981 03 27 12	44236.80	2.69	429.13	0.00	1.28	1.28	301.16
1981 03 28 12	44236.80	0.70	508.13	0.00	-0.99	-0.99	278.01
1981 03 29 12	44582.40	0.17	469.01	0.00	1.17	1.17	371.77
1981 03 30 12	44591.61	1.03	426.44	0.00	8.62	8.62	585.14
1981 03 31 12	44928.00	0.34	466.75	0.00	10.89	10.89	648.77
1981 04 01 12	45273.60	10.47	388.26	0.00	5.43	5.43	518.33
1981 04 02 12	45273.60	5.26	273.95	0.00	3.70	3.70	536.02
1981 04 03 12	45619.20	0.67	411.93	0.00	2.80	2.80	498.06
1981 04 04 12	45619.20	0.13	453.74	0.00	7.94	7.94	612.93
1981 04 05 12	45964.80	5.30	401.15	0.00	11.24	11.24	723.29
1981 04 06 12	45964.80	1.58	390.24	0.00	7.22	7.22	568.43
1981 04 07 12	46310.40	0.05	446.75	0.00	0.90	0.90	383.69
1981 04 08 12	46319.61	0.00	561.32	0.00	2.89	2.89	411.87
1981 04 09 12	46656.00	1.13	435.32	0.00	9.31	9.31	585.86
1981 04 10 12	46968.50	0.30	558.15	0.00	10.53	10.53	579.76
1981 04 11 12	47001.60	0.25	450.66	0.00	7.45	7.45	514.45
1981 04 12 12	47347.20	0.07	544.49	0.00	5.29	5.29	415.47
1981 04 13 12	47347.20	0.00	579.19	0.00	0.75	0.75	290.22
1981 04 14 12	47692.80	10.46	449.65	0.00	1.91	1.91	311.36
1981 04 15 12	47692.80	2.75	555.50	0.00	-0.66	-0.66	265.58
1981 04 16 12	48038.40	0.12	409.08	0.00	-5.04	-5.04	236.35
1981 04 17 12	48038.40	1.68	397.18	0.00	-1.64	-1.64	335.17
1981 04 18 12	48384.00	5.45	411.85	0.00	2.96	2.96	434.09
1981 04 19 12	48384.64	1.34	545.25	0.00	5.23	5.23	445.67
1981 04 20 12	48729.60	3.36	421.24	0.00	4.83	4.83	431.61
1981 04 21 12	48738.81	0.88	526.30	0.00	-1.15	-1.15	295.21
1981 04 22 12	49075.20	0.00	474.69	0.00	-2.60	-2.60	293.76
1981 04 23 12	49125.66	3.69	435.23	0.00	-0.26	-0.26	367.68
1981 04 24 12	49420.80	7.87	437.90	0.00	6.04	6.04	515.03
1981 04 25 12	49538.06	1.87	250.38	0.00	2.22	2.22	487.42
1981 04 26 12	49766.40	0.01	488.03	0.00	2.23	2.23	466.50
1981 04 27 12	49883.66	0.00	545.44	0.00	6.50	6.50	563.15
1981 04 28 12	50112.00	0.50	443.58	0.00	8.57	8.57	612.25
1981 04 29 12	50229.27	8.51	455.48	0.00	8.99	8.99	617.54
1981 04 30 12	50457.60	2.20	386.99	0.00	7.74	7.74	667.06
1981 05 01 12	50508.06	3.39	443.10	0.00	7.48	7.48	607.53
1981 05 02 12	50803.20	1.61	438.27	0.00	8.25	8.25	605.27
1981 05 03 12	50812.41	0.19	574.85	0.00	7.76	7.76	545.76
1981 05 04 12	51148.80	0.00	603.36	0.00	8.39	8.39	518.92
1981 05 05 12	51149.44	0.14	565.04	0.00	10.43	10.43	633.49
1981 05 06 12	51494.40	0.95	431.38	0.00	12.84	12.84	746.05
1981 05 07 12	51494.40	0.49	521.76	0.00	10.28	10.28	515.75
1981 05 08 12	51834.92	0.07	592.48	0.00	5.85	5.85	426.15
1981 05 09 12	51840.00	0.00	607.89	0.00	8.48	8.48	499.69
1981 05 10 12	52028.15	0.00	579.96	0.00	9.20	9.20	583.29
1981 05 11 12	52185.60	1.03	440.69	0.00	11.38	11.38	740.60
1981 05 12 12	52236.06	15.21	337.15	0.00	11.95	11.95	880.99
1981 05 13 12	52531.20	7.09	241.72	0.00	10.90	10.90	880.75
1981 05 14 12	52531.20	0.83	389.77	0.00	8.59	8.59	726.36
1981 05 15 12	52843.69	7.47	435.43	0.00	10.64	10.64	735.21
1981 05 16 12	52876.80	13.35	433.45	0.00	13.75	13.75	800.22
1981 05 17 12	52927.26	3.16	457.54	0.00	9.31	9.31	604.55
1981 05 18 12	53222.40	0.09	511.27	0.00	3.70	3.70	415.93
1981 05 19 12	53222.40	0.01	515.38	0.00	2.48	2.48	410.23
1981 05 20 12	53410.55	0.00	606.54	0.00	6.20	6.20	450.90
1981 05 21 12	53568.00	0.00	608.16	0.00	9.06	9.06	537.54
1981 05 22 12	53568.00	1.33	451.21	0.00	12.12	12.12	667.63
1981 05 23 12	53756.15	0.37	503.59	0.00	9.16	9.16	608.05
1981 05 24 12	53913.60	0.01	573.72	0.00	10.36	10.36	655.68
1981 05 25 12	53913.60	3.87	452.80	0.00	14.93	14.93	865.98
1981 05 26 12	54101.75	3.63	430.89	0.00	19.34	19.34	1114.17
1981 05 27 12	54259.20	3.92	384.91	0.00	18.21	18.21	1169.96
1981 05 28 12	54259.20	1.21	387.92	0.00	18.84	18.84	1217.31
1981 05 29 12	54309.66	2.43	401.14	0.00	18.63	18.63	1187.84
1981 05 30 12	54571.69	6.43	243.19	0.00	16.13	16.13	1222.07
1981 05 31 12	54604.80	10.04	363.13	0.00	16.74	16.74	1051.15
1981 06 01 12	54604.80	2.24	578.05	0.00	9.75	9.75	592.34
1981 06 02 12	54655.26	0.00	572.84	0.00	10.20	10.20	613.72
1981 06 03 12	54855.10	0.00	562.42	0.00	12.79	12.79	768.04
1981 06 04 12	54950.40	17.34	369.29	0.00	15.06	15.06	1006.44
1981 06 05 12	54950.40	6.62	385.51	0.00	15.78	15.78	1100.93
1981 06 06 12	54951.04	8.04	408.98	0.00	18.29	18.29	1156.42
1981 06 07 12	55067.66	2.11	418.06	0.00	17.26	17.26	1043.96
1981 06 08 12	55200.70	3.09	420.85	0.00	11.87	11.87	801.60
1981 06 09 12	55290.92	3.64	400.61	0.00	14.52	14.52	953.27
1981 06 10 12	55296.00	0.75	434.34	0.00	14.33	14.33	982.13
1981 06 11 12	55296.00	3.32	399.32	0.00	14.34	14.34	943.38
1981 06 12 12	55296.00	2.46	392.72	0.00	13.47	13.47	917.39
1981 06 13 12	55305.21	0.42	526.72	0.00	15.73	15.73	971.88
1981 06 14 12	55346.46	0.28	419.07	0.00	15.60	15.60	988.16
1981 06 15 12	55413.27	2.44	391.32	0.00	17.25	17.25	1164.98
1981 06 16 12	55484.15	3.39	287.00	0.00	17.13	17.13	1328.19
1981 06 17 12	55546.30	0.78	416.78	0.00	19.98	19.98	1280.01
1981 06 18 12	55546.30	0.01	552.97	0.00	16.45	16.45	956.58
1981 06 19 12	55608.50	0.00	543.95	0.00	16.99	16.99	1050.46
1981 06 20 12	55608.50	6.29	390.43	0.00	19.16	19.16	1276.62
1981 06 21 12	55608.50	14.28	280.28	0.00	17.50	17.50	1336.14
1981 06 22 12	55608.50	26.22	331.12	0.00	17.05	17.05	1286.72
1981 06 23 12	55608.50	6.03	309.69	0.00	15.48	15.48	1174.73
1981 06 24 12	55608.50	0.02	490.65	0.00	13.63	13.63	960.23
1981 06 25 12	55546.30	3.65	367.15	0.00	16.65	16.65	1211.94
1981 06 26 12	55484.15	4.39	277.82	0.00	16.59	16.59	1226.01
1981 06 27 12	55413.27	0.90	502.27	0.00	12.64	12.64	894.95
1981 06 28 12	55346.46	0.00	553.79	0.00	14.37	14.37	889.55
1981 06 29 12	55305.21	0.00	559.41	0.00	16.44	16.44	941.59
1981 06 30 12	55296.64	0.00	548.72	0.00	17.66	17.66	1029.51
1981 07 01 12	55296.00	0.00	526.80	0.00	17.57	17.57	1112.20
1981 07 02 12	55296.00	0.00	515.45	0.00	19.02	19.02	1272.50
1981 07 03 12	55296.00	0.08	354.75	0.00	20.05	20.05	1496.04
1981 07 04 12	55262.89	2.59	344.67	0.00	21.73	21.73	1659.71
1981 07 05 12	55138.55	13.07	301.61	0.00	21.15	21.15	1685.03
1981 07 06 12	54959.61	5.91	156.62	0.00	18.86	18.86	1693.32
1981 07 07 12	54950.40	0.70	433.63	0.00	21.27	21.27	1652.20
1981 07 08 12	54950.40	6.49	364.62	0.00	20.62	20.62	1537.53
1981 07 09 12	54945.32	2.91	410.75	0.00	22.78	22.78	1567.54
1981 07 10 12	54792.95	0.61	451.14	0.00	20.96	20.96	1390.83
1981 07 11 12	54614.01	0.08	521.33	0.00	19.99	19.99	1256.09
1981 07 12 12	54604.80	3.87	406.37	0.00	17.73	17.73	1141.51
1981 07 13 12	54604.80	13.03	368.05	0.00	18.59	18.59	1299.86
1981 07 14 12	54447.35	6.60	236.68	0.00	16.21	16.21	1272.84
1981 07 15 12	54259.84	0.99	413.55	0.00	14.25	14.25	1034.06
1981 07 16 12	54259.20	0.02	542.75	0.00	14.29	14.29	929.55
1981 07 17 12	54226.09	3.03	403.69	0.00	16.41	16.41	1054.94
1981 07 18 12	53922.81	4.17	395.69	0.00	17.79	17.79	1198.59
1981 07 19 12	53913.60	1.75	367.32	0.00	19.26	19.26	1374.08
1981 07 20 12	53908.52	6.75	315.71	0.00	18.40	18.40	1432.99
1981 07 21 12	53618.46	3.62	168.81	0.00	17.10	17.10	1499.05
1981 07 22 12	53568.00	0.54	411.57	0.00	18.80	18.80	1330.03
1981 07 23 12	53562.92	0.01	538.72	0.00	14.71	14.71	899.53
1981 07 24 12	53231.61	0.00	545.82	0.00	13.53	13.53	834.29
1981 07 25 12	53222.40	0.00	542.06	0.00	15.66	15.66	961.31
1981 07 26 12	53127.10	8.93	378.83	0.00	16.88	16.88	1147.50
1981 07 27 12	52876.80	3.63	401.28	0.00	17.63	17.63	1186.09
1981 07 28 12	52876.80	15.29	394.04	0.00	14.70	14.70	1002.53
1981 07 29 12	52581.66	14.45	362.17	0.00	16.01	16.01	1128.21
1981 07 30 12	52531.20	2.77	197.07	0.00	12.91	12.91	1128.59
1981 07 31 12	52498.09	0.00	494.67	0.00	15.21	15.21	1099.86
1981 08 01 12	52185.60	0.00	528.70	0.00	17.70	17.70	1114.54
1981 08 02 12	52185.60	0.00	520.48	0.00	18.85	18.85	1200.80
1981 08 03 12	51840.64	9.07	376.62	0.00	19.60	19.60	1365.76
1981 08 04 12	51840.00	3.29	330.64	0.00	19.99	19.99	1530.06
1981 08 05 12	51611.66	19.53	335.72	0.00	20.70	20.70	1594.15
1981 08 06 12	51494.40	8.52	252.14	0.00	18.92	18.92	1512.44
1981 08 07 12	51399.10	0.91	344.39	0.00	15.74	15.74	1244.14
1981 08 08 12	51148.80	0.94	370.97	0.00	14.04	14.04	1084.13
1981 08 09 12	51115.69	0.43	348.92	0.00	15.57	15.57	1223.46
1981 08 10 12	50803.20	0.05	318.59	0.00	17.88	17.88	1457.30
1981 08 11 12	50798.12	0.01	431.42	0.00	18.43	18.43	1407.12
1981 08 12 12	50457.60	0.00	449.21	0.00	20.08	20.08	1446.52
1981 08 13 12	50457.60	0.01	446.07	0.00	18.22	18.22	1170.63
1981 08 14 12	50112.00	0.00	520.45	0.00	13.65	13.65	845.80
1981 08 15 12	50112.00	24.51	390.55	0.00	12.79	12.79	822.22
1981 08 16 12	49766.40	11.72	362.94	0.00	12.88	12.88	982.23
1981 08 17 12	49766.40	3.57	340.76	0.00	16.85	16.85	1204.37
1981 08 18 12	49420.80	0.57	429.52	0.00	12.40	12.40	938.95
1981 08 19 12	49420.80	0.00	501.68	0.00	13.23	13.23	916.87
1981 08 20 12	49075.20	0.00	497.06	0.00	15.65	15.65	1012.12
1981 08 21 12	49075.20	0.00	495.10	0.00	16.23	16.23	1057.09
1981 08 22 12	48729.60	1.65	369.24	0.00	17.90	17.90	1202.27
1981 08 23 12	48729.60	0.69	370.04	0.00	19.60	19.60	1354.17
1981 08 24 12	48384.00	0.83	357.22	0.00	18.30	18.30	1218.11
1981 08 25 12	48378.92	0.20	459.33	0.00	14.37	14.37	945.13
1981 08 26 12	48038.40	0.00	497.31	0.00	11.29	11.29	765.53
1981 08 27 12	47880.95	0.02	458.72	0.00	12.86	12.86	811.49
1981 08 28 12	47692.80	0.01	478.46	0.00	12.18	12.18	811.24
1981 08 29 12	47397.66	0.00	492.23	0.00	13.09	13.09	837.77
1981 08 30 12	47347.20	0.00	484.92	0.00	14.98	14.98	955.18
1981 08 31 12	47001.60	0.00	418.23	0.00	16.64	16.64	1149.60
1981 09 01 12	47001.60	0.00	397.58	0.00	14.84	14.84	1112.97
1981 09 02 12	46656.00	0.00	377.54	0.00	15.21	15.21	1154.42
1981 09 03 12	46656.00	0.00	413.72	0.00	15.06	15.06	1072.54
1981 09 04 12	46310.40	0.00	455.58	0.00	13.78	13.78	944.20
1981 09 05 12	46310.40	0.00	451.35	0.00	14.93	14.93	972.31
1981 09 06 12	45964.80	0.00	462.85	0.00	14.98	14.98	926.31
1981 09 07 12	45931.69	0.00	445.83	0.00	13.56	13.56	890.98
1981 09 08 12	45619.20	28.04	333.51	0.00	13.96	13.96	970.39
1981 09 09 12	45273.60	13.23	248.98	0.00	14.22	14.22	1034.35
1981 09 10 12	45273.60	3.07	331.27	0.00	8.82	8.82	698.73
1981 09 11 12	44928.00	0.49	342.14	0.00	8.37	8.37	720.63
1981 09 12 12	44928.00	0.05	325.38	0.00	12.34	12.34	969.46
1981 09 13 12	44582.40	0.01	396.23	0.00	13.50	13.50	1022.61
1981 09 14 12	44582.40	0.66	304.71	0.00	15.52	15.52	1129.61
1981 09 15 12	44236.80	0.18	402.15	0.00	17.05	17.05	1156.77
1981 09 16 12	44236.80	0.00	397.97	0.00	14.44	14.44	1000.58
1981 09 17 12	43891.20	0.97	277.69	0.00	12.12	12.12	934.57
1981 09 18 12	43545.60	0.46	289.72	0.00	12.46	12.46	968.99
1981 09 19 12	43545.60	7.32	247.82	0.00	13.29	13.29	1028.36
1981 09 20 12	43200.00	1.95	213.81	0.00	9.61	9.61	877.56
1981 09 21 12	43200.00	0.85	243.61	0.00	8.13	8.13	764.56
1981 09 22 12	42854.40	42.14	284.91	0.00	8.08	8.08	718.77
1981 09 23 12	42854.40	45.08	105.40	0.00	6.19	6.19	770.84
1981 09 24 12	42508.80	9.67	122.95	0.00	7.63	7.63	848.12
1981 09 25 12	42168.28	0.19	268.25	0.00	6.53	6.53	725.82
1981 09 26 12	42163.20	0.00	413.85	0.00	7.60	7.60	632.48
1981 09 27 12	41817.60	14.06	309.45	0.00	9.23	9.23	699.46
1981 09 28 12	41817.60	5.03	244.57	0.00	11.02	11.02	856.82
1981 09 29 12	41472.00	0.41	325.92	0.00	7.64	7.64	673.44
1981 09 30 12	41472.00	0.02	258.60	0.00	4.86	4.86	617.21
1981 10 01 12	41126.40	0.38	208.37	0.00	3.26	3.26	583.22
1981 10 02 12	41126.40	0.31	252.93	0.00	4.89	4.89	639.11
1981 10 03 12	40780.80	0.40	160.25	0.00	6.94	6.94	775.56
1981 10 04 12	40468.31	0.09	196.76	0.00	6.95	6.95	771.05
1981 10 05 12	40435.20	0.00	339.02	0.00	5.63	5.63	641.64
1981 10 06 12	40089.60	6.13	281.83	0.00	6.78	6.78	624.10
1981 10 07 12	40089.60	2.77	268.59	0.00	7.71	7.71	675.22
1981 10 08 12	39744.00	0.41	197.08	0.00	6.98	6.98	722.19
1981 10 09 12	39744.00	0.12	197.51	0.00	5.21	5.21	667.30
1981 10 10 12	39398.40	0.02	312.61	0.00	3.84	3.84	558.29
1981 10 11 12	39398.40	0.00	336.58	0.00	1.91	1.91	462.87
1981 10 12 12	39052.80	0.00	310.88	0.00	2.26	2.26	473.21
1981 10 13 12	39002.34	0.00	360.84	0.00	2.64	2.64	423.94
1981 10 14 12	38707.20	0.00	359.91	0.00	4.54	4.54	437.97
1981 10 15 12	38519.05	0.00	355.31	0.00	6.37	6.37	474.90
1981 10 16 12	38361.60	0.02	323.12	0.00	7.32	7.32	527.04
1981 10 17 12	38049.11	0.01	302.04	0.00	6.88	6.88	596.09
1981 10 18 12	38016.00	27.72	257.21	0.00	3.22	3.22	466.15
1981 10 19 12	37670.40	9.65	244.33	0.00	3.74	3.74	516.84
1981 10 20 12	37670.40	0.62	296.20	0.00	4.71	4.71	571.37
1981 10 21 12	37324.80	0.10	215.02	0.00	4.48	4.48	595.31
1981 10 22 12	37324.80	0.60	233.01	0.00	6.91	6.91	674.92
1981 10 23 12	36979.20	44.30	209.73	0.00	7.53	7.53	694.45
1981 10 24 12	36979.20	13.69	252.03	0.00	5.32	5.32	550.52
1981 10 25 12	36633.60	0.80	255.92	0.00	-0.52	-0.52	361.03
1981 10 26 12	36633.60	12.09	254.26	0.00	-0.36	-0.36	409.46
1981 10 27 12	36288.00	15.23	132.67	0.00	4.11	4.11	663.71
1981 10 28 12	36288.00	10.85	137.02	0.00	6.24	6.24	735.49
1981 10 29 12	35942.40	2.02	315.10	0.00	2.48	2.48	467.79
1981 10 30 12	35942.40	0.00	311.14	0.00	0.39	0.39	374.59
1981 10 31 12	35601.88	0.00	318.74	0.00	0.44	0.44	362.37
1981 11 01 12	35596.80	0.00	315.62	0.00	1.39	1.39	397.96
1981 11 02 12	35284.31	0.00	279.35	0.00	3.91	3.91	536.63
1981 11 03 12	35251.20	0.00	302.01	0.00	6.69	6.69	590.51
1981 11 04 12	35063.05	0.00	227.61	0.00	4.06	4.06	529.52
1981 11 05 12	34905.60	0.65	255.35	0.00	1.14	1.14	404.11
1981 11 06 12	34788.34	7.69	222.26	0.00	2.52	2.52	448.73
1981 11 07 12	34560.00	3.24	137.25	0.00	5.24	5.24	626.12
1981 11 08 12	34559.36	0.33	180.56	0.00	1.98	1.98	521.61
1981 11 09 12	34214.40	0.00	252.48	0.00	1.31	1.31	426.75
1981 11 10 12	34214.40	0.02	251.05	0.00	0.01	0.01	329.17
1981 11 11 12	33901.91	0.02	215.46	0.00	-2.53	-2.53	309.21
1981 11 12 12	33868.80	0.00	223.95	0.00	-2.05	-2.05	331.79
1981 11 13 12	33818.34	0.00	219.27	0.00	-4.98	-4.98	272.39
1981 11 14 12	33523.20	0.00	263.88	0.00	-2.09	-2.09	305.06
1981 11 15 12	33523.20	1.18	215.89	0.00	1.26	1.26	393.96
1981 11 16 12	33272.90	5.47	151.69	0.00	3.69	3.69	568.00
1981 11 17 12	33177.60	6.28	93.48	0.00	5.13	5.13	694.50
1981 11 18 12	33168.39	13.15	100.52	0.00	3.49	3.49	625.29
1981 11 19 12	32837.08	5.30	84.85	0.00	1.00	1.00	532.38
1981 11 20 12	32832.00	21.96	88.65	0.00	0.25	0.25	504.48
1981 11 21 12	32781.54	10.34	64.61	0.00	-0.47	-0.47	490.93
1981 11 22 12	32491.48	1.25	88.20	0.00	-0.10	-0.10	496.15
1981 11 23 12	32486.40	0.01	130.65	0.00	-1.54	-1.54	414.21
1981 11 24 12	32477.19	0.00	190.43	0.00	-4.03	-4.03	312.29
1981 11 25 12	32173.90	0.00	193.82	0.00	-4.88	-4.88	281.68
1981 11 26 12	32140.80	2.14	154.52	0.00	-5.50	-5.50	279.67
1981 11 27 12	32140.16	5.13	189.58	0.00	-5.02	-5.02	286.18
1981 11 28 12	31952.65	1.24	169.99	0.00	-3.06	-3.06	349.38
1981 11 29 12	31795.20	0.01	218.65	0.00	-2.44	-2.44	351.90
1981 11 30 12	31795.20	0.00	198.18	0.00	-4.86	-4.86	287.07
1981 12 01 12	31785.99	4.73	183.16	0.00	-7.28	-7.28	231.97
1981 12 02 12	31607.05	3.93	199.48	0.00	-6.09	-6.09	267.53
1981 12 03 12	31454.68	1.31	118.15	0.00	-0.27	-0.27	463.59
1981 12 04 12	31449.60	0.16	162.54	0.00	-0.72	-0.72	445.57
1981 12 05 12	31449.60	6.04	197.65	0.00	-2.25	-2.25	344.37
1981 12 06 12	31440.39	8.88	186.58	0.00	-2.23	-2.23	347.28
1981 12 07 12	31261.45	1.93	134.10	0.00	-2.85	-2.85	371.04
1981 12 08 12	31137.10	0.00	197.79	0.00	-4.18	-4.18	330.66
1981 12 09 12	31104.00	0.02	219.61	0.00	-3.29	-3.29	329.69
1981 12 10 12	31104.00	0.34	132.17	0.00	-3.91	-3.91	341.50
1981 12 11 12	31104.00	0.75	142.66	0.00	-4.10	-4.10	354.48
1981 12 12 12	31103.35	0.17	156.57	0.00	-2.65	-2.65	375.90
