  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 20 12	30758.40	0.01	275.86	0.00	-16.60	-16.60	69.17
1980 12 21 12	30758.40	0.00	264.10	0.00	-20.79	-20.79	49.03
1980 12 22 12	30758.40	1.48	223.11	0.00	-21.87	-21.87	47.42
1980 12 23 12	30758.40	1.91	224.42	0.00	-18.92	-18.92	72.17
1980 12 24 12	30758.40	4.90	204.40	0.00	-12.31	-12.31	130.19
1980 12 25 12	30758.40	1.18	281.96	0.00	-17.20	-17.20	58.02
1980 12 26 12	30758.40	0.00	209.88	0.00	-26.39	-26.39	33.86
1980 12 27 12	30762.82	0.07	236.85	0.00	-23.19	-23.19	48.25
1980 12 28 12	30836.48	0.08	243.74	0.00	-17.60	-17.60	65.19
1980 12 29 12	30980.53	0.53	231.94	0.00	-13.61	-13.61	124.60
1980 12 30 12	31068.06	0.13	187.02	0.00	-2.06	-2.06	346.68
1980 12 31 12	31084.85	1.21	230.69	0.00	-11.74	-11.74	124.33
1981 01 01 12	31101.64	1.65	217.70	0.00	-17.31	-17.31	72.76
1981 01 02 12	31104.00	5.50	227.40	0.00	-17.59	-17.59	71.06
1981 01 03 12	31104.00	1.36	289.37	0.00	-18.09	-18.09	52.07
1981 01 04 12	31104.00	0.02	265.12	0.00	-24.65	-24.65	31.00
1981 01 05 12	31253.93	0.00	267.71	0.00	-26.46	-26.46	35.96
1981 01 06 12	31413.66	4.67	215.98	0.00	-19.12	-19.12	74.93
1981 01 07 12	31449.60	4.77	235.30	0.00	-14.87	-14.87	96.84
1981 01 08 12	31449.60	0.93	293.59	0.00	-11.79	-11.79	105.73
1981 01 09 12	31454.02	0.17	212.23	0.00	-17.32	-17.32	79.05
1981 01 10 12	31671.73	1.82	226.41	0.00	-17.67	-17.67	79.48
1981 01 11 12	31795.20	0.47	282.37	0.00	-17.30	-17.30	73.61
1981 01 12 12	31795.20	0.00	272.96	0.00	-21.52	-21.52	51.13
1981 01 13 12	31799.62	1.36	246.77	0.00	-21.74	-21.74	49.56
1981 01 14 12	32065.22	1.18	203.00	0.00	-18.83	-18.83	72.95
1981 01 15 12	32140.80	0.22	306.12	0.00	-18.57	-18.57	62.65
1981 01 16 12	32140.80	0.00	311.92	0.00	-17.31	-17.31	60.42
1981 01 17 12	32362.93	0.00	308.36	0.00	-16.56	-16.56	72.13
1981 01 18 12	32486.40	0.00	286.03	0.00	-13.91	-13.91	106.35
1981 01 19 12	32486.40	0.00	298.33	0.00	-12.55	-12.55	126.42
1981 01 20 12	32708.53	0.00	304.46	0.00	-8.66	-8.66	157.61
1981 01 21 12	32832.00	0.93	244.38	0.00	-13.35	-13.35	109.45
1981 01 22 12	32832.00	2.72	255.39	0.00	-13.54	-13.54	113.38
1981 01 23 12	33102.02	0.65	250.41	0.00	-10.21	-10.21	173.02
1981 01 24 12	33177.60	0.00	266.88	0.00	-8.54	-8.54	199.28
1981 01 25 12	33182.02	0.00	299.13	0.00	-8.94	-8.94	180.17
1981 01 26 12	33523.20	0.00	300.64	0.00	-8.25	-8.25	208.67
1981 01 27 12	33523.20	0.00	262.02	0.00	-2.42	-2.42	340.10
1981 01 28 12	33745.33	0.00	304.61	0.00	-2.67	-2.67	285.84
1981 01 29 12	33868.80	0.00	336.72	0.00	-11.44	-11.44	123.40
1981 01 30 12	33873.22	0.00	324.47	0.00	-12.99	-12.99	110.09
1981 01 31 12	34214.40	0.00	285.49	0.00	-14.31	-14.31	114.31
1981 02 01 12	34214.40	7.93	277.89	0.00	-11.99	-11.99	129.48
1981 02 02 12	34557.64	33.61	296.26	0.00	-7.29	-7.29	179.10
1981 02 03 12	34560.00	8.30	357.80	0.00	-1.52	-1.52	260.13
1981 02 04 12	34830.02	0.00	350.30	0.00	-11.85	-11.85	121.60
1981 02 05 12	34905.60	0.00	329.54	0.00	-14.47	-14.47	106.83
1981 02 06 12	35055.53	0.14	276.08	0.00	-14.23	-14.23	120.07
1981 02 07 12	35251.20	0.41	269.14	0.00	-11.45	-11.45	157.04
1981 02 08 12	35329.27	11.18	291.96	0.00	-8.04	-8.04	217.86
1981 02 09 12	35596.80	3.41	207.25	0.00	-3.24	-3.24	324.61
1981 02 10 12	35601.22	2.07	312.16	0.00	-9.78	-9.78	162.29
1981 02 11 12	35942.40	28.40	320.40	0.00	-8.06	-8.06	186.02
1981 02 12 12	35942.40	7.93	355.31	0.00	-0.14	-0.14	287.00
1981 02 13 12	36288.00	0.15	377.34	0.00	-11.22	-11.22	134.85
1981 02 14 12	36288.00	0.11	348.07	0.00	-12.43	-12.43	131.24
1981 02 15 12	36633.60	0.03	361.58	0.00	-9.25	-9.25	182.32
1981 02 16 12	36633.60	0.00	344.70	0.00	-7.43	-7.43	235.84
1981 02 17 12	36979.20	0.00	401.62	0.00	-1.30	-1.30	360.21
1981 02 18 12	36983.62	0.00	390.72	0.00	4.20	4.20	506.06
1981 02 19 12	37324.80	1.46	318.15	0.00	2.57	2.57	467.61
1981 02 20 12	37402.88	12.54	319.57	0.00	3.98	3.98	541.87
1981 02 21 12	37670.40	7.29	222.04	0.00	4.91	4.91	654.11
1981 02 22 12	37820.33	1.08	256.19	0.00	3.43	3.43	609.84
1981 02 23 12	38016.00	0.00	319.75	0.00	1.58	1.58	511.90
1981 02 24 12	38325.66	0.37	325.75	0.00	2.88	2.88	507.42
1981 02 25 12	38361.60	0.10	356.85	0.00	3.06	3.06	520.34
1981 02 26 12	38707.20	6.42	192.57	0.00	1.15	1.15	521.72
1981 02 27 12	38707.20	1.97	207.63	0.00	0.51	0.51	496.47
1981 02 28 12	39052.80	4.61	326.80	0.00	-0.96	-0.96	389.24
1981 03 01 12	39052.80	1.60	325.19	0.00	-0.20	-0.20	397.18
1981 03 02 12	39398.40	0.36	244.99	0.00	-0.67	-0.67	410.05
1981 03 03 12	39398.40	0.12	370.27	0.00	-2.00	-2.00	328.51
1981 03 04 12	39744.00	0.01	434.81	0.00	-6.79	-6.79	213.25
1981 03 05 12	39748.42	1.69	369.02	0.00	-6.54	-6.54	219.12
1981 03 06 12	40089.60	1.23	369.51	0.00	-3.24	-3.24	309.30
1981 03 07 12	40435.20	0.41	229.73	0.00	0.48	0.48	462.26
1981 03 08 12	40435.20	0.05	323.11	0.00	-0.79	-0.79	431.84
1981 03 09 12	40780.80	0.60	285.57	0.00	0.03	0.03	442.58
1981 03 10 12	40780.80	0.57	280.57	0.00	-1.12	-1.12	386.93
1981 03 11 12	41126.40	0.11	454.48	0.00	-4.04	-4.04	278.84
1981 03 12 12	41126.40	0.19	385.34	0.00	-3.51	-3.51	276.26
1981 03 13 12	41472.00	1.60	379.92	0.00	-2.97	-2.97	303.04
1981 03 14 12	41550.07	0.41	476.23	0.00	0.06	0.06	347.84
1981 03 15 12	41817.60	0.53	369.32	0.00	-5.52	-5.52	246.52
1981 03 16 12	42163.20	0.16	464.95	0.00	-4.29	-4.29	245.89
1981 03 17 12	42163.20	1.37	389.61	0.00	-6.28	-6.28	212.40
1981 03 18 12	42508.80	0.62	310.34	0.00	-9.40	-9.40	193.95
1981 03 19 12	42508.80	0.07	356.04	0.00	-9.85	-9.85	202.36
1981 03 20 12	42854.40	0.14	422.03	0.00	-5.99	-5.99	259.33
1981 03 21 12	42854.40	0.05	362.52	0.00	-2.06	-2.06	350.13
1981 03 22 12	43200.00	0.00	496.37	0.00	-2.71	-2.71	307.11
1981 03 23 12	43545.60	0.00	529.85	0.00	-1.06	-1.06	309.93
1981 03 24 12	43545.60	0.00	539.07	0.00	0.83	0.83	336.10
1981 03 25 12	43891.20	0.00	531.15	0.00	1.81	1.81	351.85
1981 03 26 12	43891.20	0.00	540.35	0.00	-1.13	-1.13	304.11
1981 03 27 12	44236.80	0.29	475.81	0.00	2.12	2.12	358.43
1981 03 28 12	44236.80	0.15	491.66	0.00	0.10	0.10	351.01
1981 03 29 12	44582.40	0.22	495.10	0.00	3.27	3.27	468.46
1981 03 30 12	44849.93	2.37	424.36	0.00	8.07	8.07	635.13
1981 03 31 12	44928.00	0.64	497.51	0.00	11.25	11.25	732.17
1981 04 01 12	45273.60	10.35	374.10	0.00	5.32	5.32	573.88
1981 04 02 12	45273.60	7.54	271.97	0.00	3.48	3.48	553.00
1981 04 03 12	45619.20	1.27	528.91	0.00	1.58	1.58	449.92
1981 04 04 12	45619.20	0.28	434.94	0.00	7.92	7.92	669.69
1981 04 05 12	45964.80	4.63	352.03	0.00	11.33	11.33	845.12
1981 04 06 12	45964.80	1.28	478.72	0.00	6.49	6.49	582.90
1981 04 07 12	46310.40	0.02	403.94	0.00	1.66	1.66	458.02
1981 04 08 12	46577.93	0.00	536.06	0.00	3.42	3.42	518.44
1981 04 09 12	46656.00	2.56	431.03	0.00	10.96	10.96	728.13
1981 04 10 12	47001.60	0.69	527.63	0.00	9.80	9.80	625.09
1981 04 11 12	47001.60	0.59	424.97	0.00	7.61	7.61	579.21
1981 04 12 12	47347.20	0.15	557.24	0.00	6.21	6.21	477.64
1981 04 13 12	47347.20	0.00	577.37	0.00	1.39	1.39	336.67
1981 04 14 12	47692.80	10.08	450.96	0.00	2.21	2.21	350.20
1981 04 15 12	47692.80	2.65	567.72	0.00	-0.09	-0.09	298.12
1981 04 16 12	48038.40	0.08	438.41	0.00	-4.09	-4.09	274.18
1981 04 17 12	48074.34	0.29	425.54	0.00	-1.45	-1.45	381.75
1981 04 18 12	48384.00	7.70	395.93	0.00	4.86	4.86	540.96
1981 04 19 12	48579.67	2.01	557.29	0.00	4.26	4.26	454.24
1981 04 20 12	48729.60	1.21	446.65	0.00	2.73	2.73	389.63
1981 04 21 12	48997.12	0.32	500.21	0.00	-0.66	-0.66	329.65
1981 04 22 12	49075.20	0.00	474.70	0.00	-2.82	-2.82	311.70
1981 04 23 12	49416.38	3.03	430.10	0.00	-0.21	-0.21	397.50
1981 04 24 12	49420.80	5.97	450.45	0.00	6.52	6.52	549.76
1981 04 25 12	49766.40	1.45	242.65	0.00	2.42	2.42	516.91
1981 04 26 12	49766.40	0.02	506.11	0.00	2.34	2.34	494.20
1981 04 27 12	50112.00	0.00	557.41	0.00	6.84	6.84	582.78
1981 04 28 12	50112.00	0.11	496.48	0.00	7.64	7.64	580.61
1981 04 29 12	50457.60	9.99	457.71	0.00	9.01	9.01	640.31
1981 04 30 12	50457.60	2.63	322.42	0.00	6.97	6.97	704.31
1981 05 01 12	50798.78	0.71	437.57	0.00	8.01	8.01	672.44
1981 05 02 12	50803.20	3.01	449.95	0.00	8.58	8.58	630.50
1981 05 03 12	51070.73	0.75	574.91	0.00	8.05	8.05	585.43
1981 05 04 12	51148.80	0.12	462.37	0.00	9.35	9.35	633.56
1981 05 05 12	51344.47	0.03	569.39	0.00	10.34	10.34	710.68
1981 05 06 12	51494.40	2.42	439.18	0.00	13.65	13.65	814.28
1981 05 07 12	51569.98	0.73	585.19	0.00	10.91	10.91	556.04
1981 05 08 12	51840.00	0.02	567.59	0.00	5.66	5.66	475.74
1981 05 09 12	51842.36	0.00	606.61	0.00	9.00	9.00	560.96
1981 05 10 12	52185.60	0.00	578.44	0.00	10.24	10.24	658.36
1981 05 11 12	52185.60	0.27	446.89	0.00	12.46	12.46	815.74
1981 05 12 12	52526.78	22.17	391.96	0.00	13.00	13.00	907.44
1981 05 13 12	52531.20	7.57	287.39	0.00	11.60	11.60	908.53
1981 05 14 12	52654.67	0.51	403.85	0.00	9.21	9.21	760.56
1981 05 15 12	52876.80	8.28	438.17	0.00	10.70	10.70	773.49
1981 05 16 12	52876.80	14.77	433.51	0.00	14.10	14.10	859.40
1981 05 17 12	53217.98	3.66	479.11	0.00	9.88	9.88	641.04
1981 05 18 12	53222.40	0.28	468.02	0.00	4.61	4.61	469.31
1981 05 19 12	53297.98	0.05	456.78	0.00	2.92	2.92	476.91
1981 05 20 12	53568.00	0.00	596.96	0.00	6.93	6.93	518.53
1981 05 21 12	53568.00	0.01	569.89	0.00	8.91	8.91	577.32
1981 05 22 12	53691.47	0.25	477.04	0.00	12.57	12.57	743.57
1981 05 23 12	53913.60	0.07	452.22	0.00	9.71	9.71	733.12
1981 05 24 12	53913.60	0.01	484.59	0.00	10.77	10.77	780.80
1981 05 25 12	54037.07	3.41	448.81	0.00	14.57	14.57	916.16
1981 05 26 12	54259.20	3.63	412.65	0.00	19.15	19.15	1206.14
1981 05 27 12	54259.20	4.88	392.23	0.00	18.41	18.41	1229.87
1981 05 28 12	54334.78	1.78	457.98	0.00	18.88	18.88	1243.90
1981 05 29 12	54600.38	4.44	398.25	0.00	19.11	19.11	1269.78
1981 05 30 12	54604.80	16.09	306.49	0.00	17.00	17.00	1268.23
1981 05 31 12	54604.80	13.21	362.61	0.00	16.94	16.94	1124.58
1981 06 01 12	54728.27	2.44	577.94	0.00	10.53	10.53	669.82
1981 06 02 12	54945.98	0.00	575.82	0.00	10.91	10.91	689.63
1981 06 03 12	54950.40	0.01	531.13	0.00	13.73	13.73	886.63
1981 06 04 12	54950.40	4.51	361.79	0.00	16.30	16.30	1150.68
1981 06 05 12	54986.34	1.19	468.32	0.00	16.31	16.31	1181.57
1981 06 06 12	55146.07	17.14	409.96	0.00	19.27	19.27	1273.15
1981 06 07 12	55296.00	5.58	380.91	0.00	17.14	17.14	1128.40
1981 06 08 12	55296.00	1.28	405.53	0.00	12.70	12.70	923.65
1981 06 09 12	55296.00	5.81	398.29	0.00	15.04	15.04	1031.76
1981 06 10 12	55298.36	1.46	429.44	0.00	13.63	13.63	1022.31
1981 06 11 12	55331.94	4.67	395.86	0.00	14.52	14.52	996.07
1981 06 12 12	55419.47	1.30	434.96	0.00	12.87	12.87	913.23
1981 06 13 12	55563.53	0.09	471.57	0.00	14.95	14.95	985.36
1981 06 14 12	55637.18	0.02	556.60	0.00	15.98	15.98	1032.92
1981 06 15 12	55641.60	0.31	383.40	0.00	18.40	18.40	1302.96
1981 06 16 12	55641.60	7.83	225.62	0.00	16.48	16.48	1383.25
1981 06 17 12	55641.60	2.07	437.58	0.00	18.17	18.17	1297.34
1981 06 18 12	55641.60	0.01	539.64	0.00	17.37	17.37	1102.38
1981 06 19 12	55641.60	0.00	536.77	0.00	17.51	17.51	1153.56
1981 06 20 12	55641.60	8.24	383.28	0.00	19.79	19.79	1378.85
1981 06 21 12	55641.60	20.29	278.47	0.00	17.59	17.59	1412.82
1981 06 22 12	55641.60	27.98	316.71	0.00	17.51	17.51	1384.42
1981 06 23 12	55641.60	6.11	295.60	0.00	15.16	15.16	1244.17
1981 06 24 12	55641.60	0.10	426.60	0.00	14.57	14.57	1109.14
1981 06 25 12	55641.60	13.22	354.29	0.00	16.78	16.78	1296.08
1981 06 26 12	55641.60	5.53	290.02	0.00	16.62	16.62	1288.02
1981 06 27 12	55641.60	0.54	500.35	0.00	13.62	13.62	990.81
1981 06 28 12	55637.18	0.00	547.13	0.00	14.77	14.77	978.41
1981 06 29 12	55563.53	0.00	549.35	0.00	17.22	17.22	1064.48
1981 06 30 12	55491.67	0.00	542.62	0.00	17.77	17.77	1123.87
1981 07 01 12	55371.58	0.00	527.76	0.00	18.15	18.15	1217.12
1981 07 02 12	55331.94	0.00	509.26	0.00	19.20	19.20	1373.86
1981 07 03 12	55296.00	0.00	484.00	0.00	21.05	21.05	1625.93
1981 07 04 12	55296.00	3.89	328.00	0.00	22.73	22.73	1860.73
1981 07 05 12	55296.00	12.16	309.47	0.00	21.60	21.60	1834.31
1981 07 06 12	55217.93	5.05	147.03	0.00	19.98	19.98	1850.50
1981 07 07 12	55073.87	0.56	485.19	0.00	21.25	21.25	1619.52
1981 07 08 12	54952.76	1.10	375.86	0.00	20.53	20.53	1545.91
1981 07 09 12	54950.40	2.11	385.94	0.00	22.29	22.29	1594.46
1981 07 10 12	54950.40	2.48	350.65	0.00	19.77	19.77	1479.93
1981 07 11 12	54872.32	0.54	474.19	0.00	19.93	19.93	1399.99
1981 07 12 12	54640.74	2.61	390.27	0.00	18.95	18.95	1339.97
1981 07 13 12	54604.80	8.19	342.61	0.00	18.34	18.34	1398.60
1981 07 14 12	54604.80	9.82	237.47	0.00	16.07	16.07	1345.71
1981 07 15 12	54454.87	2.09	396.79	0.00	14.85	14.85	1171.89
1981 07 16 12	54261.56	0.01	532.34	0.00	14.93	14.93	1043.81
1981 07 17 12	54259.20	0.00	531.65	0.00	17.02	17.02	1156.10
1981 07 18 12	54181.12	5.94	390.23	0.00	19.14	19.14	1361.57
1981 07 19 12	53949.54	1.86	364.04	0.00	20.25	20.25	1524.81
1981 07 20 12	53913.60	3.79	267.54	0.00	18.47	18.47	1548.34
1981 07 21 12	53909.18	2.93	221.14	0.00	17.24	17.24	1550.73
1981 07 22 12	53570.36	0.59	393.71	0.00	19.50	19.50	1472.79
1981 07 23 12	53568.00	0.02	524.72	0.00	16.08	16.08	1058.13
1981 07 24 12	53489.93	0.00	536.19	0.00	14.39	14.39	961.38
1981 07 25 12	53222.40	0.00	535.74	0.00	17.43	17.43	1125.38
1981 07 26 12	53222.40	8.62	376.40	0.00	18.06	18.06	1317.67
1981 07 27 12	53000.27	3.37	374.76	0.00	19.52	19.52	1444.45
1981 07 28 12	52876.80	14.82	381.22	0.00	15.76	15.76	1152.33
1981 07 29 12	52872.38	11.00	361.74	0.00	16.30	16.30	1206.00
1981 07 30 12	52531.20	1.93	183.74	0.00	13.19	13.19	1196.60
1981 07 31 12	52531.20	0.01	503.28	0.00	15.63	15.63	1183.76
1981 08 01 12	52261.18	0.00	519.29	0.00	18.92	18.92	1292.35
1981 08 02 12	52185.60	0.00	504.98	0.00	20.40	20.40	1424.45
1981 08 03 12	52035.67	1.05	389.10	0.00	20.79	20.79	1543.31
1981 08 04 12	51840.00	0.39	409.55	0.00	21.04	21.04	1652.02
1981 08 05 12	51840.00	2.46	342.27	0.00	21.10	21.10	1665.17
1981 08 06 12	51494.40	4.96	299.33	0.00	19.78	19.78	1585.35
1981 08 07 12	51494.40	1.14	274.84	0.00	16.09	16.09	1358.43
1981 08 08 12	51148.80	0.00	441.27	0.00	14.72	14.72	1191.07
1981 08 09 12	51148.80	0.03	427.90	0.00	16.74	16.74	1344.58
1981 08 10 12	50805.56	0.28	233.93	0.00	18.40	18.40	1612.45
1981 08 11 12	50803.20	0.13	392.17	0.00	19.57	19.57	1616.94
1981 08 12 12	50493.54	0.09	390.31	0.00	20.95	20.95	1605.11
1981 08 13 12	50457.60	0.07	419.94	0.00	19.14	19.14	1289.19
1981 08 14 12	50147.94	0.01	517.87	0.00	14.71	14.71	931.71
1981 08 15 12	50112.00	19.44	387.40	0.00	13.70	13.70	905.25
1981 08 16 12	49802.34	8.13	346.35	0.00	13.33	13.33	1069.18
1981 08 17 12	49766.40	15.69	330.80	0.00	17.37	17.37	1296.49
1981 08 18 12	49423.16	3.92	451.48	0.00	13.96	13.96	1034.33
1981 08 19 12	49420.80	0.00	494.81	0.00	13.54	13.54	971.48
1981 08 20 12	49075.20	0.00	498.57	0.00	15.99	15.99	1062.41
1981 08 21 12	49075.20	0.00	494.61	0.00	16.82	16.82	1122.73
1981 08 22 12	48729.60	0.11	451.33	0.00	18.67	18.67	1311.98
1981 08 23 12	48729.60	1.90	337.52	0.00	20.75	20.75	1502.18
1981 08 24 12	48384.00	0.60	441.17	0.00	18.46	18.46	1224.11
1981 08 25 12	48384.00	0.03	482.92	0.00	14.79	14.79	951.18
1981 08 26 12	48038.40	0.00	485.70	0.00	11.61	11.61	846.82
1981 08 27 12	48038.40	0.85	360.42	0.00	14.46	14.46	971.58
1981 08 28 12	47692.80	0.22	465.15	0.00	12.88	12.88	895.91
1981 08 29 12	47688.38	0.00	485.89	0.00	13.36	13.36	891.68
1981 08 30 12	47347.20	0.00	481.27	0.00	15.79	15.79	1035.10
1981 08 31 12	47077.18	0.00	441.61	0.00	18.01	18.01	1230.95
1981 09 01 12	47001.60	0.00	381.30	0.00	15.38	15.38	1168.45
1981 09 02 12	46656.00	0.00	412.70	0.00	15.49	15.49	1164.58
1981 09 03 12	46656.00	0.00	424.17	0.00	15.36	15.36	1108.62
1981 09 04 12	46310.40	0.00	452.56	0.00	15.08	15.08	1052.00
1981 09 05 12	46310.40	0.00	429.54	0.00	15.84	15.84	1103.80
1981 09 06 12	45964.80	0.00	436.86	0.00	15.93	15.93	1079.52
1981 09 07 12	45964.80	0.00	429.08	0.00	14.23	14.23	997.60
1981 09 08 12	45619.20	18.54	326.78	0.00	14.94	14.94	1065.90
1981 09 09 12	45349.18	15.05	226.92	0.00	14.13	14.13	1093.72
1981 09 10 12	45273.60	5.36	325.80	0.00	9.32	9.32	764.61
1981 09 11 12	44928.00	0.77	333.07	0.00	9.70	9.70	842.31
1981 09 12 12	44928.00	0.13	258.65	0.00	13.55	13.55	1113.75
1981 09 13 12	44582.40	0.03	390.11	0.00	13.50	13.50	1061.06
1981 09 14 12	44582.40	1.87	307.04	0.00	15.49	15.49	1156.71
1981 09 15 12	44236.80	0.61	364.49	0.00	17.31	17.31	1216.46
1981 09 16 12	44236.80	0.03	389.17	0.00	14.92	14.92	1049.68
1981 09 17 12	43891.20	0.21	317.04	0.00	11.57	11.57	889.61
1981 09 18 12	43545.60	0.35	298.67	0.00	12.23	12.23	948.13
1981 09 19 12	43545.60	8.06	254.75	0.00	13.11	13.11	1034.05
1981 09 20 12	43200.00	2.31	189.54	0.00	9.79	9.79	905.80
1981 09 21 12	43200.00	0.26	313.27	0.00	7.58	7.58	716.86
1981 09 22 12	42854.40	33.74	291.10	0.00	8.23	8.23	725.27
1981 09 23 12	42854.40	78.32	105.04	0.00	6.74	6.74	817.85
1981 09 24 12	42508.80	24.52	109.36	0.00	7.84	7.84	895.44
1981 09 25 12	42163.20	1.64	262.97	0.00	6.88	6.88	781.28
1981 09 26 12	42163.20	0.00	391.11	0.00	8.72	8.72	733.72
1981 09 27 12	41817.60	11.40	300.22	0.00	10.11	10.11	796.59
1981 09 28 12	41817.60	3.74	239.49	0.00	11.37	11.37	919.37
1981 09 29 12	41472.00	0.25	335.12	0.00	8.67	8.67	723.32
1981 09 30 12	41472.00	0.02	254.63	0.00	5.30	5.30	656.97
1981 10 01 12	41126.40	0.17	204.67	0.00	3.98	3.98	653.22
1981 10 02 12	41050.82	2.54	235.73	0.00	6.27	6.27	728.98
1981 10 03 12	40780.80	1.34	141.54	0.00	6.43	6.43	782.12
1981 10 04 12	40435.20	0.18	232.91	0.00	6.45	6.45	762.17
1981 10 05 12	40435.20	0.00	329.59	0.00	5.58	5.58	662.68
1981 10 06 12	40089.60	7.88	279.65	0.00	7.21	7.21	669.48
1981 10 07 12	40089.60	4.66	268.99	0.00	8.76	8.76	727.20
1981 10 08 12	39744.00	1.07	201.94	0.00	6.67	6.67	714.34
1981 10 09 12	39744.00	0.13	229.08	0.00	5.21	5.21	671.40
1981 10 10 12	39398.40	0.01	308.32	0.00	3.62	3.62	568.91
1981 10 11 12	39322.82	0.00	320.17	0.00	2.30	2.30	508.01
1981 10 12 12	39052.80	0.00	278.48	0.00	2.59	2.59	527.77
1981 10 13 12	38711.62	0.00	358.38	0.00	3.22	3.22	472.18
1981 10 14 12	38707.20	0.00	354.67	0.00	5.46	5.46	493.66
1981 10 15 12	38361.60	0.02	341.22	0.00	7.49	7.49	534.62
1981 10 16 12	38361.60	0.20	308.44	0.00	7.87	7.87	584.61
1981 10 17 12	38016.00	0.05	288.46	0.00	6.64	6.64	626.30
1981 10 18 12	38016.00	29.37	249.63	0.00	3.32	3.32	489.66
1981 10 19 12	37670.40	9.67	243.97	0.00	4.50	4.50	549.91
1981 10 20 12	37670.40	0.56	281.92	0.00	5.68	5.68	608.53
1981 10 21 12	37324.80	0.23	204.37	0.00	4.45	4.45	627.81
1981 10 22 12	37324.80	3.26	214.32	0.00	7.29	7.29	737.70
1981 10 23 12	36979.20	61.73	186.20	0.00	7.50	7.50	744.88
1981 10 24 12	36976.84	17.66	253.82	0.00	5.73	5.73	589.14
1981 10 25 12	36633.60	0.60	265.42	0.00	0.96	0.96	411.25
1981 10 26 12	36597.66	10.22	227.56	0.00	1.13	1.13	458.38
1981 10 27 12	36288.00	17.68	118.80	0.00	4.06	4.06	679.05
1981 10 28 12	36252.06	17.40	108.95	0.00	6.69	6.69	783.52
1981 10 29 12	35942.40	3.54	287.85	0.00	2.30	2.30	480.42
1981 10 30 12	35940.04	0.00	278.61	0.00	0.37	0.37	396.93
1981 10 31 12	35596.80	0.00	284.86	0.00	0.58	0.58	399.57
1981 11 01 12	35594.44	0.00	281.95	0.00	2.20	2.20	467.82
1981 11 02 12	35251.20	0.00	218.18	0.00	5.10	5.10	644.29
1981 11 03 12	35251.20	0.00	269.66	0.00	7.15	7.15	646.45
1981 11 04 12	34905.60	0.00	226.76	0.00	3.80	3.80	537.10
1981 11 05 12	34905.60	0.06	223.43	0.00	1.83	1.83	469.18
1981 11 06 12	34560.00	9.33	193.62	0.00	3.35	3.35	525.37
1981 11 07 12	34560.00	3.34	147.61	0.00	6.01	6.01	672.50
1981 11 08 12	34364.33	0.23	145.07	0.00	2.93	2.93	580.78
1981 11 09 12	34214.40	0.00	225.84	0.00	1.13	1.13	455.52
1981 11 10 12	34138.82	0.00	250.00	0.00	0.22	0.22	364.34
1981 11 11 12	33868.80	0.21	199.70	0.00	-2.39	-2.39	334.21
1981 11 12 12	33868.80	0.05	218.65	0.00	-2.18	-2.18	352.82
1981 11 13 12	33527.62	0.00	239.17	0.00	-4.77	-4.77	292.63
1981 11 14 12	33523.20	0.00	270.68	0.00	-1.49	-1.49	343.89
1981 11 15 12	33399.73	0.87	212.45	0.00	1.40	1.40	439.63
1981 11 16 12	33177.60	4.88	113.83	0.00	4.40	4.40	643.17
1981 11 17 12	33177.60	6.45	89.06	0.00	4.99	4.99	714.64
1981 11 18 12	32910.07	10.42	80.32	0.00	3.48	3.48	652.25
1981 11 19 12	32832.00	7.27	65.02	0.00	1.39	1.39	562.36
1981 11 20 12	32829.64	17.39	122.30	0.00	-0.80	-0.80	451.57
1981 11 21 12	32490.82	8.05	88.16	0.00	-0.79	-0.79	466.69
1981 11 22 12	32486.40	1.00	90.97	0.00	0.15	0.15	511.55
1981 11 23 12	32450.46	0.00	134.53	0.00	-1.17	-1.17	437.46
1981 11 24 12	32218.88	0.00	180.32	0.00	-3.45	-3.45	335.45
1981 11 25 12	32140.80	0.00	184.05	0.00	-4.75	-4.75	296.16
1981 11 26 12	32138.44	0.38	142.98	0.00	-4.74	-4.74	311.16
1981 11 27 12	31945.13	7.56	184.80	0.00	-5.08	-5.08	297.72
1981 11 28 12	31795.20	2.11	150.42	0.00	-3.54	-3.54	356.02
1981 11 29 12	31795.20	0.04	211.14	0.00	-2.10	-2.10	378.06
1981 11 30 12	31759.26	0.00	216.11	0.00	-5.15	-5.15	285.20
1981 12 01 12	31527.68	4.56	182.01	0.00	-6.79	-6.79	250.62
1981 12 02 12	31449.60	5.68	195.70	0.00	-5.04	-5.04	304.34
1981 12 03 12	31449.60	4.33	132.38	0.00	0.49	0.49	499.32
1981 12 04 12	31447.24	0.83	187.52	0.00	-0.31	-0.31	463.75
1981 12 05 12	31326.13	6.78	188.81	0.00	-1.34	-1.34	394.16
1981 12 06 12	31182.08	14.29	182.07	0.00	-1.19	-1.19	404.16
1981 12 07 12	31104.00	3.78	118.56	0.00	-1.25	-1.25	443.12
1981 12 08 12	31104.00	0.13	169.25	0.00	-2.43	-2.43	410.80
1981 12 09 12	31104.00	0.15	153.06	0.00	-2.44	-2.44	399.28
1981 12 10 12	31068.06	0.52	125.78	0.00	-3.44	-3.44	380.18
1981 12 11 12	31028.42	1.85	146.06	0.00	-3.10	-3.10	389.24
