  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 12 21 12	30988.39	0.00	253.67	0.00	-16.87	-16.87	68.49
1980 12 22 12	30988.39	0.40	202.80	0.00	-18.66	-18.66	66.63
1980 12 23 12	31025.29	2.20	204.94	0.00	-14.73	-14.73	109.25
1980 12 24 12	31025.29	2.36	187.15	0.00	-7.31	-7.31	201.30
1980 12 25 12	31081.60	0.74	239.61	0.00	-13.11	-13.11	89.93
1980 12 26 12	31104.00	0.69	189.42	0.00	-20.77	-20.77	54.61
1980 12 27 12	31104.00	0.37	231.77	0.00	-17.92	-17.92	77.11
1980 12 28 12	31104.00	0.07	240.40	0.00	-14.04	-14.04	110.77
1980 12 29 12	31104.00	2.85	203.54	0.00	-6.27	-6.27	237.65
1980 12 30 12	31104.00	5.92	157.48	0.00	-0.46	-0.46	388.37
1980 12 31 12	31144.97	1.41	204.13	0.00	-9.38	-9.38	167.29
1981 01 01 12	31185.94	0.02	226.59	0.00	-15.37	-15.37	100.29
1981 01 02 12	31302.07	5.96	204.86	0.00	-12.19	-12.19	122.42
1981 01 03 12	31370.89	3.73	216.50	0.00	-14.73	-14.73	77.12
1981 01 04 12	31449.60	0.58	244.60	0.00	-21.95	-21.95	43.73
1981 01 05 12	31449.60	0.00	265.69	0.00	-20.98	-20.98	52.55
1981 01 06 12	31449.60	1.49	209.74	0.00	-15.99	-15.99	93.51
1981 01 07 12	31596.25	11.88	221.05	0.00	-8.94	-8.94	154.51
1981 01 08 12	31716.49	4.00	222.67	0.00	-7.32	-7.32	153.72
1981 01 09 12	31795.20	0.60	197.60	0.00	-14.75	-14.75	100.63
1981 01 10 12	31795.20	4.61	196.08	0.00	-14.88	-14.88	114.35
1981 01 11 12	31805.08	2.44	144.55	0.00	-13.10	-13.10	139.17
1981 01 12 12	32025.19	0.80	210.88	0.00	-17.75	-17.75	85.82
1981 01 13 12	32140.80	4.56	199.07	0.00	-16.67	-16.67	97.02
1981 01 14 12	32140.80	1.48	175.17	0.00	-14.00	-14.00	127.63
1981 01 15 12	32287.45	0.08	277.12	0.00	-14.10	-14.10	111.66
1981 01 16 12	32464.00	0.00	278.27	0.00	-13.13	-13.13	117.21
1981 01 17 12	32486.40	0.00	253.34	0.00	-11.95	-11.95	138.31
1981 01 18 12	32496.28	0.00	254.75	0.00	-12.88	-12.88	138.78
1981 01 19 12	32809.60	0.00	263.90	0.00	-9.46	-9.46	184.84
1981 01 20 12	32832.00	0.00	279.29	0.00	-7.18	-7.18	197.26
1981 01 21 12	32841.88	0.00	286.04	0.00	-11.65	-11.65	135.20
1981 01 22 12	33155.20	5.71	240.73	0.00	-10.97	-10.97	158.12
1981 01 23 12	33177.60	3.80	206.79	0.00	-5.35	-5.35	273.12
1981 01 24 12	33324.25	0.74	179.67	0.00	-4.79	-4.79	294.93
1981 01 25 12	33523.20	0.04	274.95	0.00	-7.22	-7.22	234.48
1981 01 26 12	33523.20	0.00	292.73	0.00	-4.56	-4.56	302.83
1981 01 27 12	33753.19	0.00	239.45	0.00	1.18	1.18	477.53
1981 01 28 12	33868.80	0.00	275.02	0.00	-0.02	-0.02	388.74
1981 01 29 12	33950.74	0.00	319.02	0.00	-8.69	-8.69	174.39
1981 01 30 12	34214.40	0.00	285.98	0.00	-11.13	-11.13	148.96
1981 01 31 12	34214.40	0.00	320.40	0.00	-10.63	-10.63	147.17
1981 02 01 12	34481.29	3.48	271.23	0.00	-9.33	-9.33	165.08
1981 02 02 12	34560.00	17.95	270.64	0.00	-1.99	-1.99	310.33
1981 02 03 12	34758.07	8.42	264.43	0.00	0.79	0.79	360.46
1981 02 04 12	34905.60	1.06	289.93	0.00	-9.03	-9.03	173.29
1981 02 05 12	34987.54	0.01	297.54	0.00	-10.69	-10.69	158.74
1981 02 06 12	35251.20	0.44	271.69	0.00	-10.98	-10.98	158.82
1981 02 07 12	35251.20	0.41	315.55	0.00	-6.84	-6.84	225.28
1981 02 08 12	35596.80	15.92	262.66	0.00	-3.82	-3.82	315.66
1981 02 09 12	35596.80	6.85	201.22	0.00	-1.01	-1.01	400.54
1981 02 10 12	35942.40	0.71	361.71	0.00	-5.58	-5.58	258.24
1981 02 11 12	35942.40	11.24	296.07	0.00	-1.42	-1.42	341.46
1981 02 12 12	36288.00	6.05	301.83	0.00	1.79	1.79	367.14
1981 02 13 12	36288.00	0.81	368.15	0.00	-7.82	-7.82	187.85
1981 02 14 12	36633.60	0.01	346.89	0.00	-8.21	-8.21	190.46
1981 02 15 12	36633.60	0.00	353.81	0.00	-6.68	-6.68	233.47
1981 02 16 12	36979.20	0.60	292.95	0.00	-3.50	-3.50	342.40
1981 02 17 12	36979.20	0.49	264.34	0.00	3.94	3.94	593.64
1981 02 18 12	37324.80	0.09	365.33	0.00	5.74	5.74	620.29
1981 02 19 12	37324.80	1.37	293.77	0.00	5.38	5.38	604.96
1981 02 20 12	37670.40	1.64	253.57	0.00	4.94	4.94	630.67
1981 02 21 12	37670.40	0.83	195.05	0.00	4.39	4.39	651.36
1981 02 22 12	38016.00	0.13	329.57	0.00	3.28	3.28	553.95
1981 02 23 12	38016.00	0.00	390.34	0.00	1.36	1.36	437.94
1981 02 24 12	38361.60	0.04	319.15	0.00	2.46	2.46	481.46
1981 02 25 12	38361.60	0.56	239.87	0.00	3.33	3.33	572.52
1981 02 26 12	38707.20	1.55	179.68	0.00	2.63	2.63	597.14
1981 02 27 12	38707.20	0.43	209.20	0.00	2.49	2.49	578.79
1981 02 28 12	39052.80	0.53	278.73	0.00	1.29	1.29	495.40
1981 03 01 12	39062.68	0.31	287.45	0.00	2.89	2.89	539.54
1981 03 02 12	39398.40	1.10	233.27	0.00	1.79	1.79	509.45
1981 03 03 12	39628.39	0.49	290.40	0.00	-0.06	-0.06	403.95
1981 03 04 12	39744.00	0.06	413.07	0.00	-3.50	-3.50	282.17
1981 03 05 12	40089.60	0.23	344.19	0.00	-3.66	-3.66	285.02
1981 03 06 12	40089.60	1.18	305.74	0.00	-0.14	-0.14	417.81
1981 03 07 12	40435.20	0.61	198.66	0.00	1.44	1.44	526.73
1981 03 08 12	40435.20	0.09	227.04	0.00	0.83	0.83	508.33
1981 03 09 12	40780.80	0.23	258.29	0.00	0.47	0.47	471.37
1981 03 10 12	40780.80	0.25	300.00	0.00	0.19	0.19	428.91
1981 03 11 12	41126.40	0.13	391.55	0.00	0.33	0.33	403.80
1981 03 12 12	41126.40	0.02	410.42	0.00	1.13	1.13	427.58
1981 03 13 12	41472.00	0.22	359.39	0.00	1.06	1.06	420.69
1981 03 14 12	41817.60	5.08	347.38	0.00	0.80	0.80	386.18
1981 03 15 12	41817.60	1.42	387.06	0.00	-3.21	-3.21	292.27
1981 03 16 12	42163.20	0.93	351.21	0.00	-2.55	-2.55	303.60
1981 03 17 12	42163.20	11.35	368.75	0.00	-3.91	-3.91	268.46
1981 03 18 12	42508.80	3.66	231.62	0.00	-6.16	-6.16	259.33
1981 03 19 12	42508.80	0.21	424.22	0.00	-7.00	-7.00	230.91
1981 03 20 12	42854.40	0.01	448.44	0.00	-3.18	-3.18	307.04
1981 03 21 12	42854.40	0.60	310.11	0.00	-0.11	-0.11	416.04
1981 03 22 12	43200.00	0.16	460.59	0.00	-0.09	-0.09	381.23
1981 03 23 12	43545.60	0.00	507.64	0.00	0.60	0.60	347.51
1981 03 24 12	43545.60	0.00	516.14	0.00	1.44	1.44	355.24
1981 03 25 12	43891.20	0.00	496.51	0.00	2.20	2.20	392.30
1981 03 26 12	43891.20	0.00	505.83	0.00	1.04	1.04	386.63
1981 03 27 12	44236.80	5.84	356.21	0.00	2.55	2.55	449.69
1981 03 28 12	44236.80	1.85	411.19	0.00	0.47	0.47	391.06
1981 03 29 12	44582.40	0.12	434.70	0.00	4.99	4.99	545.02
1981 03 30 12	44582.40	5.08	391.63	0.00	9.97	9.97	742.10
1981 03 31 12	44928.00	3.98	313.84	0.00	8.76	8.76	736.98
1981 04 01 12	45273.60	3.05	310.34	0.00	4.17	4.17	593.58
1981 04 02 12	45273.60	33.81	287.47	0.00	4.40	4.40	607.02
1981 04 03 12	45619.20	8.79	451.44	0.00	4.68	4.68	578.11
1981 04 04 12	45619.20	0.02	444.07	0.00	7.95	7.95	732.14
1981 04 05 12	45964.80	5.94	316.01	0.00	10.14	10.14	857.98
1981 04 06 12	45964.80	7.84	328.06	0.00	6.93	6.93	682.10
1981 04 07 12	46310.40	1.65	504.00	0.00	3.92	3.92	523.02
1981 04 08 12	46310.40	0.00	526.44	0.00	6.84	6.84	622.62
1981 04 09 12	46656.00	1.90	386.89	0.00	10.41	10.41	796.30
1981 04 10 12	46771.61	1.19	403.92	0.00	10.22	10.22	781.93
1981 04 11 12	47001.60	2.47	382.10	0.00	8.96	8.96	715.29
1981 04 12 12	47337.32	0.60	458.52	0.00	6.13	6.13	573.05
1981 04 13 12	47347.20	0.00	549.28	0.00	2.65	2.65	415.13
1981 04 14 12	47692.80	9.87	404.87	0.00	3.32	3.32	446.88
1981 04 15 12	47692.80	5.46	438.83	0.00	1.84	1.84	393.80
1981 04 16 12	48038.40	0.91	417.33	0.00	-1.75	-1.75	332.36
1981 04 17 12	48038.40	1.63	408.91	0.00	2.51	2.51	494.40
1981 04 18 12	48384.00	4.28	354.60	0.00	7.26	7.26	683.19
1981 04 19 12	48384.00	1.02	470.78	0.00	6.64	6.64	618.48
1981 04 20 12	48729.60	1.59	415.67	0.00	4.83	4.83	506.32
1981 04 21 12	48729.60	0.57	348.61	0.00	1.68	1.68	455.70
1981 04 22 12	49075.20	0.04	520.35	0.00	1.13	1.13	431.04
1981 04 23 12	49075.20	4.15	421.91	0.00	5.26	5.26	554.55
1981 04 24 12	49420.80	7.04	393.85	0.00	7.62	7.62	635.63
1981 04 25 12	49420.80	2.68	316.78	0.00	4.10	4.10	578.11
1981 04 26 12	49766.40	0.29	521.22	0.00	5.85	5.85	616.07
1981 04 27 12	49766.40	0.00	521.19	0.00	9.94	9.94	727.96
1981 04 28 12	50112.00	0.01	519.87	0.00	9.75	9.75	677.21
1981 04 29 12	50112.00	20.88	415.43	0.00	10.55	10.55	749.04
1981 04 30 12	50457.60	7.35	324.55	0.00	8.82	8.82	783.74
1981 05 01 12	50457.60	0.51	443.24	0.00	10.05	10.05	770.76
1981 05 02 12	50803.20	0.01	544.32	0.00	9.96	9.96	703.79
1981 05 03 12	50803.20	0.00	550.07	0.00	10.15	10.15	713.68
1981 05 04 12	51148.80	0.31	375.85	0.00	10.14	10.14	810.23
1981 05 05 12	51148.80	0.51	346.67	0.00	11.43	11.43	924.09
1981 05 06 12	51412.46	4.61	384.03	0.00	13.15	13.15	919.43
1981 05 07 12	51494.40	2.26	448.30	0.00	10.44	10.44	713.36
1981 05 08 12	51641.93	0.28	553.12	0.00	8.39	8.39	615.51
1981 05 09 12	51840.00	0.00	533.38	0.00	9.52	9.52	685.89
1981 05 10 12	51862.40	0.00	518.12	0.00	10.45	10.45	761.54
1981 05 11 12	52185.60	0.42	387.75	0.00	12.01	12.01	876.64
1981 05 12 12	52185.60	15.30	333.69	0.00	12.35	12.35	971.51
1981 05 13 12	52449.26	8.14	210.56	0.00	11.51	11.51	999.16
1981 05 14 12	52531.20	1.12	373.34	0.00	10.05	10.05	829.88
1981 05 15 12	52646.81	0.04	501.14	0.00	11.08	11.08	803.09
1981 05 16 12	52876.80	8.26	374.27	0.00	13.02	13.02	932.89
1981 05 17 12	52876.80	5.33	320.19	0.00	11.24	11.24	841.55
1981 05 18 12	53075.75	1.77	395.89	0.00	5.18	5.18	555.97
1981 05 19 12	53222.40	0.25	550.45	0.00	6.73	6.73	590.76
1981 05 20 12	53244.80	0.00	546.21	0.00	10.78	10.78	723.23
1981 05 21 12	53558.12	0.00	561.24	0.00	11.60	11.60	746.59
1981 05 22 12	53568.00	0.13	429.78	0.00	12.69	12.69	887.94
1981 05 23 12	53590.40	1.98	325.85	0.00	11.99	11.99	956.09
1981 05 24 12	53903.73	0.64	422.38	0.00	13.14	13.14	962.56
1981 05 25 12	53913.60	0.23	434.80	0.00	14.54	14.54	950.10
1981 05 26 12	53936.00	0.39	422.34	0.00	17.88	17.88	1225.96
1981 05 27 12	54112.55	0.33	446.95	0.00	19.54	19.54	1281.15
1981 05 28 12	54259.20	0.06	525.59	0.00	18.22	18.22	1170.09
1981 05 29 12	54259.20	12.50	357.07	0.00	17.45	17.45	1237.11
1981 05 30 12	54374.81	10.15	335.95	0.00	15.92	15.92	1198.06
1981 05 31 12	54594.93	11.07	329.00	0.00	15.05	15.05	1091.84
1981 06 01 12	54604.80	2.83	439.26	0.00	12.03	12.03	847.90
1981 06 02 12	54604.80	0.10	543.55	0.00	12.82	12.82	852.70
1981 06 03 12	54683.51	0.49	416.25	0.00	13.65	13.65	997.88
1981 06 04 12	54803.75	0.84	360.29	0.00	16.39	16.39	1225.75
1981 06 05 12	54950.40	0.44	378.34	0.00	18.17	18.17	1304.42
1981 06 06 12	54950.40	2.91	377.95	0.00	18.56	18.56	1271.15
1981 06 07 12	54950.40	1.55	357.27	0.00	15.05	15.05	1063.17
1981 06 08 12	55029.11	0.28	495.83	0.00	13.67	13.67	1001.00
1981 06 09 12	55097.93	14.80	325.72	0.00	16.53	16.53	1257.91
1981 06 10 12	55214.06	3.91	373.64	0.00	15.45	15.45	1174.95
1981 06 11 12	55296.00	2.98	398.67	0.00	15.48	15.48	1076.93
1981 06 12 12	55296.00	1.78	389.42	0.00	15.74	15.74	1116.52
1981 06 13 12	55296.00	2.11	383.78	0.00	16.96	16.96	1179.69
1981 06 14 12	55296.00	0.49	492.74	0.00	16.07	16.07	1136.04
1981 06 15 12	55296.00	0.66	348.72	0.00	15.78	15.78	1191.30
1981 06 16 12	55318.40	1.72	211.03	0.00	13.83	13.83	1237.47
1981 06 17 12	55374.71	0.41	391.62	0.00	16.71	16.71	1319.35
1981 06 18 12	55374.71	0.00	522.13	0.00	19.07	19.07	1262.78
1981 06 19 12	55411.61	0.00	528.70	0.00	18.06	18.06	1182.91
1981 06 20 12	55411.61	10.39	376.50	0.00	17.47	17.47	1253.03
1981 06 21 12	55411.61	7.65	315.20	0.00	16.62	16.62	1300.14
1981 06 22 12	55411.61	13.32	322.42	0.00	16.00	16.00	1289.26
1981 06 23 12	55411.61	6.65	310.48	0.00	16.43	16.43	1284.10
1981 06 24 12	55411.61	1.01	428.15	0.00	16.51	16.51	1161.61
1981 06 25 12	55374.71	21.12	376.94	0.00	17.46	17.46	1240.04
1981 06 26 12	55318.40	8.45	323.32	0.00	14.93	14.93	1156.32
1981 06 27 12	55296.00	0.91	481.46	0.00	15.86	15.86	1112.01
1981 06 28 12	55296.00	0.04	538.86	0.00	18.12	18.12	1173.16
1981 06 29 12	55296.00	0.00	538.58	0.00	18.12	18.12	1134.65
1981 06 30 12	55296.00	0.04	434.03	0.00	16.59	16.59	1141.01
1981 07 01 12	55296.00	0.01	483.79	0.00	19.53	19.53	1415.55
1981 07 02 12	55286.12	0.00	495.71	0.00	20.31	20.31	1472.09
1981 07 03 12	55149.35	0.00	485.61	0.00	21.65	21.65	1630.66
1981 07 04 12	55066.01	0.14	327.87	0.00	22.25	22.25	1800.62
1981 07 05 12	54972.80	16.85	307.28	0.00	21.46	21.46	1754.39
1981 07 06 12	54950.40	7.77	284.33	0.00	19.62	19.62	1636.14
1981 07 07 12	54950.40	0.88	488.45	0.00	21.14	21.14	1579.87
1981 07 08 12	54940.52	0.74	387.07	0.00	22.18	22.18	1576.38
1981 07 09 12	54752.33	1.90	392.42	0.00	22.71	22.71	1560.56
1981 07 10 12	54627.19	0.56	397.61	0.00	20.96	20.96	1573.99
1981 07 11 12	54604.80	0.44	429.58	0.00	21.32	21.32	1515.47
1981 07 12 12	54604.80	1.17	406.88	0.00	19.55	19.55	1398.45
1981 07 13 12	54458.15	9.29	318.33	0.00	19.04	19.04	1494.84
1981 07 14 12	54281.60	12.00	270.52	0.00	17.65	17.65	1469.98
1981 07 15 12	54259.20	3.68	327.96	0.00	17.51	17.51	1391.11
1981 07 16 12	54249.32	0.30	510.45	0.00	17.89	17.89	1248.55
1981 07 17 12	54029.21	0.00	529.18	0.00	19.17	19.17	1254.48
1981 07 18 12	53913.60	2.84	441.18	0.00	19.34	19.34	1354.46
1981 07 19 12	53913.60	1.35	392.92	0.00	19.77	19.77	1472.94
1981 07 20 12	53715.53	16.96	323.65	0.00	16.98	16.98	1376.84
1981 07 21 12	53568.00	32.51	258.34	0.00	18.12	18.12	1566.82
1981 07 22 12	53568.00	9.22	266.13	0.00	18.49	18.49	1535.41
1981 07 23 12	53369.93	0.48	514.41	0.00	17.59	17.59	1225.50
1981 07 24 12	53222.40	0.00	527.58	0.00	17.28	17.28	1145.16
1981 07 25 12	53222.40	0.00	516.03	0.00	18.00	18.00	1244.46
1981 07 26 12	52955.51	7.56	352.52	0.00	18.82	18.82	1445.63
1981 07 27 12	52876.80	11.97	315.76	0.00	19.33	19.33	1484.25
1981 07 28 12	52794.86	10.05	385.34	0.00	16.20	16.20	1195.24
1981 07 29 12	52531.20	6.62	321.36	0.00	16.75	16.75	1307.99
1981 07 30 12	52531.20	2.86	265.18	0.00	15.31	15.31	1306.70
1981 07 31 12	52301.21	0.45	447.59	0.00	18.03	18.03	1379.91
1981 08 01 12	52185.60	0.00	501.59	0.00	21.30	21.30	1551.35
1981 08 02 12	52103.66	0.00	482.57	0.00	22.65	22.65	1655.06
1981 08 03 12	51840.00	0.00	489.10	0.00	21.50	21.50	1576.97
1981 08 04 12	51840.00	0.09	367.36	0.00	21.00	21.00	1603.47
1981 08 05 12	51494.40	12.19	339.89	0.00	19.75	19.75	1551.45
1981 08 06 12	51494.40	15.79	224.27	0.00	18.09	18.09	1594.42
1981 08 07 12	51227.51	6.46	166.59	0.00	17.40	17.40	1601.65
1981 08 08 12	51148.80	0.89	323.24	0.00	17.11	17.11	1481.77
1981 08 09 12	50918.81	0.02	404.07	0.00	18.62	18.62	1543.22
1981 08 10 12	50803.20	0.00	376.60	0.00	18.68	18.68	1554.91
1981 08 11 12	50605.13	0.15	326.01	0.00	18.20	18.20	1542.47
1981 08 12 12	50457.60	0.06	363.66	0.00	20.14	20.14	1625.18
1981 08 13 12	50310.95	0.12	344.77	0.00	19.58	19.58	1446.85
1981 08 14 12	50112.00	0.26	449.46	0.00	15.83	15.83	1111.22
1981 08 15 12	50030.06	30.19	368.82	0.00	15.62	15.62	1209.87
1981 08 16 12	49766.40	30.05	229.09	0.00	17.92	17.92	1577.24
1981 08 17 12	49684.46	10.25	212.89	0.00	17.56	17.56	1564.43
1981 08 18 12	49420.80	1.70	370.56	0.00	16.54	16.54	1342.43
1981 08 19 12	49338.86	0.14	488.16	0.00	16.45	16.45	1193.78
1981 08 20 12	49075.20	0.00	491.05	0.00	17.05	17.05	1190.61
1981 08 21 12	48993.26	0.00	477.27	0.00	17.11	17.11	1239.77
1981 08 22 12	48729.60	0.00	480.87	0.00	18.85	18.85	1370.40
1981 08 23 12	48582.95	0.03	423.11	0.00	20.05	20.05	1496.03
1981 08 24 12	48384.00	6.56	345.97	0.00	19.36	19.36	1398.46
1981 08 25 12	48185.93	3.10	383.65	0.00	16.05	16.05	1109.76
1981 08 26 12	48038.40	0.36	481.06	0.00	14.28	14.28	1022.36
1981 08 27 12	47715.19	0.04	373.93	0.00	15.15	15.15	1123.28
1981 08 28 12	47692.80	0.01	440.97	0.00	16.00	16.00	1196.36
1981 08 29 12	47347.20	0.00	463.98	0.00	16.33	16.33	1200.15
1981 08 30 12	47347.20	0.04	356.49	0.00	17.32	17.32	1291.09
1981 08 31 12	47001.60	0.01	408.54	0.00	17.20	17.20	1304.47
1981 09 01 12	47001.60	0.00	434.04	0.00	15.63	15.63	1174.44
1981 09 02 12	46656.00	0.00	448.37	0.00	15.27	15.27	1135.96
1981 09 03 12	46656.00	0.00	435.60	0.00	16.15	16.15	1197.66
1981 09 04 12	46310.40	0.00	423.15	0.00	16.23	16.23	1231.16
1981 09 05 12	46310.40	0.00	420.69	0.00	16.89	16.89	1286.17
1981 09 06 12	45964.80	0.00	415.43	0.00	17.16	17.16	1286.49
1981 09 07 12	45734.81	0.00	435.99	0.00	16.44	16.44	1203.26
1981 09 08 12	45619.20	1.81	313.55	0.00	16.16	16.16	1223.90
1981 09 09 12	45273.60	7.31	277.89	0.00	15.56	15.56	1192.99
1981 09 10 12	45273.60	6.19	334.11	0.00	12.20	12.20	937.37
1981 09 11 12	44928.00	3.14	259.06	0.00	12.95	12.95	1080.83
1981 09 12 12	44928.00	0.52	348.09	0.00	14.01	14.01	1172.88
1981 09 13 12	44582.40	0.02	308.77	0.00	15.02	15.02	1242.99
1981 09 14 12	44582.40	0.27	362.21	0.00	17.00	17.00	1337.51
1981 09 15 12	44236.80	0.07	374.46	0.00	18.15	18.15	1407.13
1981 09 16 12	44090.15	0.00	315.64	0.00	16.06	16.06	1277.86
1981 09 17 12	43891.20	0.01	341.56	0.00	12.75	12.75	1034.77
1981 09 18 12	43545.60	0.01	370.29	0.00	13.20	13.20	1022.31
1981 09 19 12	43545.60	40.57	264.50	0.00	13.48	13.48	1079.92
1981 09 20 12	43200.00	20.78	230.36	0.00	11.75	11.75	1013.06
1981 09 21 12	43200.00	2.66	378.21	0.00	10.63	10.63	896.42
1981 09 22 12	42854.40	6.34	275.48	0.00	10.52	10.52	903.86
1981 09 23 12	42854.40	21.94	168.12	0.00	9.82	9.82	979.52
1981 09 24 12	42508.80	28.08	163.04	0.00	10.78	10.78	1044.25
1981 09 25 12	42361.27	10.38	246.03	0.00	10.09	10.09	930.68
1981 09 26 12	42163.20	1.16	391.19	0.00	10.79	10.79	884.40
1981 09 27 12	41817.60	1.49	284.36	0.00	12.03	12.03	979.08
1981 09 28 12	41817.60	2.15	237.88	0.00	13.14	13.14	1064.70
1981 09 29 12	41472.00	0.89	320.78	0.00	10.35	10.35	824.67
1981 09 30 12	41472.00	0.11	299.69	0.00	7.70	7.70	761.95
1981 10 01 12	41126.40	1.91	247.86	0.00	7.30	7.30	767.62
1981 10 02 12	41126.40	11.53	246.31	0.00	8.48	8.48	824.98
1981 10 03 12	40780.80	8.29	189.43	0.00	8.69	8.69	875.11
1981 10 04 12	40665.19	1.45	261.45	0.00	8.39	8.39	843.74
1981 10 05 12	40435.20	0.01	346.21	0.00	8.48	8.48	781.33
1981 10 06 12	40089.60	6.25	278.46	0.00	8.80	8.80	758.09
1981 10 07 12	40089.60	3.92	251.19	0.00	9.85	9.85	837.53
1981 10 08 12	39744.00	1.39	188.60	0.00	7.89	7.89	822.92
1981 10 09 12	39744.00	0.36	145.33	0.00	6.85	6.85	795.63
1981 10 10 12	39398.40	0.04	296.66	0.00	4.60	4.60	655.66
1981 10 11 12	39398.40	0.00	261.50	0.00	4.50	4.50	644.26
1981 10 12 12	39052.80	0.00	315.51	0.00	4.73	4.73	623.72
1981 10 13 12	39052.80	0.00	351.16	0.00	5.50	5.50	588.86
1981 10 14 12	38707.20	0.00	350.85	0.00	7.53	7.53	635.14
1981 10 15 12	38684.81	0.00	340.56	0.00	8.82	8.82	715.88
1981 10 16 12	38361.60	0.00	288.73	0.00	10.00	10.00	847.47
1981 10 17 12	38245.99	0.00	266.36	0.00	8.45	8.45	788.58
1981 10 18 12	38016.00	9.47	248.82	0.00	5.25	5.25	614.84
1981 10 19 12	37817.05	7.55	212.01	0.00	8.11	8.11	759.86
1981 10 20 12	37670.40	1.33	302.40	0.00	7.26	7.26	717.07
1981 10 21 12	37406.74	0.00	288.94	0.00	8.08	8.08	773.63
1981 10 22 12	37324.80	0.03	266.56	0.00	9.91	9.91	893.03
1981 10 23 12	37061.14	12.10	154.07	0.00	11.72	11.72	1034.31
1981 10 24 12	36979.20	9.14	216.17	0.00	8.86	8.86	773.53
1981 10 25 12	36715.54	1.57	288.55	0.00	3.64	3.64	547.92
1981 10 26 12	36633.60	17.23	180.12	0.00	4.64	4.64	662.67
1981 10 27 12	36369.94	16.46	124.22	0.00	7.33	7.33	854.90
1981 10 28 12	36288.00	11.14	126.14	0.00	8.72	8.72	888.22
1981 10 29 12	36089.05	2.11	262.33	0.00	4.28	4.28	601.03
1981 10 30 12	35942.40	0.00	276.09	0.00	3.10	3.10	513.60
1981 10 31 12	35794.87	0.00	277.49	0.00	3.09	3.09	513.80
1981 11 01 12	35596.80	0.00	259.82	0.00	4.72	4.72	625.46
1981 11 02 12	35481.19	0.00	213.59	0.00	7.84	7.84	794.08
1981 11 03 12	35251.20	0.00	261.53	0.00	7.81	7.81	720.13
1981 11 04 12	35228.81	0.00	244.27	0.00	5.15	5.15	598.11
1981 11 05 12	34905.60	0.00	263.21	0.00	3.40	3.40	543.31
1981 11 06 12	34905.60	9.20	167.67	0.00	6.57	6.57	722.62
1981 11 07 12	34560.00	8.32	159.43	0.00	7.84	7.84	783.74
1981 11 08 12	34560.00	2.20	152.73	0.00	5.38	5.38	678.25
1981 11 09 12	34296.34	0.17	242.15	0.00	3.98	3.98	556.05
1981 11 10 12	34214.40	0.00	252.35	0.00	2.76	2.76	461.76
1981 11 11 12	34098.79	0.92	159.73	0.00	0.99	0.99	451.78
1981 11 12 12	33868.80	0.29	159.30	0.00	0.64	0.64	454.40
1981 11 13 12	33868.80	0.01	235.76	0.00	-1.66	-1.66	364.47
1981 11 14 12	33605.14	0.00	238.23	0.00	0.93	0.93	439.80
1981 11 15 12	33523.20	4.57	156.63	0.00	3.60	3.60	589.37
1981 11 16 12	33444.49	8.36	66.23	0.00	5.42	5.42	749.57
1981 11 17 12	33177.60	10.79	81.70	0.00	5.08	5.08	747.24
1981 11 18 12	33177.60	11.88	45.85	0.00	4.01	4.01	709.00
1981 11 19 12	33030.07	3.30	87.41	0.00	2.89	2.89	625.49
1981 11 20 12	32832.00	14.86	136.10	0.00	0.63	0.63	510.27
1981 11 21 12	32832.00	11.59	149.61	0.00	3.54	3.54	590.97
1981 11 22 12	32684.47	2.08	133.83	0.00	3.50	3.50	593.52
1981 11 23 12	32486.40	0.03	158.25	0.00	1.09	1.09	483.85
1981 11 24 12	32486.40	0.00	204.93	0.00	-1.06	-1.06	382.40
1981 11 25 12	32370.79	0.00	191.56	0.00	-2.39	-2.39	357.01
1981 11 26 12	32150.68	0.00	126.80	0.00	-1.78	-1.78	405.00
1981 11 27 12	32140.80	3.95	171.46	0.00	-2.47	-2.47	386.07
1981 11 28 12	32118.40	2.12	144.16	0.00	-0.50	-0.50	453.47
1981 11 29 12	31941.85	0.60	165.52	0.00	-0.52	-0.52	436.25
1981 11 30 12	31795.20	0.48	185.30	0.00	-3.44	-3.44	335.75
1981 12 01 12	31795.20	8.95	192.54	0.00	-4.75	-4.75	296.79
1981 12 02 12	31772.80	36.95	208.05	0.00	-1.30	-1.30	392.15
1981 12 03 12	31647.67	16.84	192.85	0.00	3.78	3.78	577.74
1981 12 04 12	31459.48	2.30	169.19	0.00	2.65	2.65	556.85
1981 12 05 12	31449.60	10.34	170.72	0.00	0.65	0.65	497.40
1981 12 06 12	31449.60	17.30	151.74	0.00	1.35	1.35	553.83
1981 12 07 12	31427.20	8.25	162.48	0.00	3.85	3.85	640.77
1981 12 08 12	31333.99	1.59	144.62	0.00	2.30	2.30	577.28
1981 12 09 12	31250.65	0.84	124.13	0.00	0.90	0.90	538.46
1981 12 10 12	31113.88	1.16	92.28	0.00	-0.13	-0.13	520.44
1981 12 11 12	31104.00	1.43	105.50	0.00	0.03	0.03	518.11
1981 12 12 12	31104.00	0.44	140.53	0.00	-1.32	-1.32	436.91
1981 12 13 12	31104.00	0.03	223.41	0.00	-4.31	-4.31	314.00
